,level_0,index,PID,practice,run,block,trial,item_id,stimulus,path,outcome,iti,isi,response,response_acc,response_rt,long_iti,simulation,version
16,16,20,,0,1,2,21,E,,,,1100.0,2500.0,,,,0,19,2
17,17,21,,0,1,2,22,F,,,,1700.0,1200.0,,,,0,19,2
18,18,22,,0,1,2,23,K,,,,1400.0,1600.0,,,,0,19,2
19,19,23,,0,1,2,24,D,,,,1800.0,2500.0,,,,0,19,2
20,20,24,,0,1,2,25,B,,,,2700.0,1500.0,,,,1,19,2
21,21,25,,0,1,2,26,L,,,,2300.0,3400.0,,,,0,19,2
22,22,26,,0,1,2,27,C,,,,2100.0,2900.0,,,,0,19,2
23,23,27,,0,1,2,28,G,,,,1800.0,1200.0,,,,0,19,2
24,24,28,,0,1,3,29,C,,,,1900.0,3200.0,,,,0,19,2
25,25,29,,0,1,3,30,A,,,,3000.0,3300.0,,,,1,19,2
26,26,30,,0,1,3,31,G,,,,2300.0,3200.0,,,,0,19,2
27,27,31,,0,1,3,32,F,,,,1600.0,1700.0,,,,0,19,2
28,28,32,,0,1,3,33,I,,,,1900.0,2100.0,,,,0,19,2
29,29,33,,0,1,3,34,H,,,,1200.0,1100.0,,,,0,19,2
30,30,34,,0,1,3,35,B,,,,1100.0,1100.0,,,,0,19,2
31,31,35,,0,1,3,36,E,,,,2700.0,2300.0,,,,1,19,2
32,32,36,,0,1,3,37,L,,,,2600.0,1100.0,,,,0,19,2
33,33,37,,0,1,3,38,J,,,,1000.0,1200.0,,,,0,19,2
34,34,38,,0,1,3,39,D,,,,1900.0,1400.0,,,,0,19,2
35,35,39,,0,1,3,40,K,,,,2500.0,2200.0,,,,0,19,2
0,0,4,,0,1,1,5,K,,,,1400.0,1700.0,,,,0,20,2
1,1,5,,0,1,1,6,B,,,,2300.0,2200.0,,,,0,20,2
2,2,6,,0,1,1,7,J,,,,2800.0,3500.0,,,,0,20,2
3,3,7,,0,1,1,8,D,,,,2000.0,1900.0,,,,0,20,2
4,4,8,,0,1,1,9,C,,,,2300.0,2700.0,,,,0,20,2
5,5,9,,0,1,1,10,E,,,,2000.0,1200.0,,,,0,20,2
6,6,10,,0,1,1,11,I,,,,3800.0,1300.0,,,,1,20,2
7,7,11,,0,1,1,12,H,,,,2400.0,2900.0,,,,0,20,2
8,8,12,,0,1,1,13,L,,,,1900.0,1100.0,,,,0,20,2
9,9,13,,0,1,1,14,F,,,,1900.0,1400.0,,,,0,20,2
10,10,14,,0,1,1,15,G,,,,1800.0,2300.0,,,,0,20,2
11,11,15,,0,1,1,16,A,,,,1100.0,1800.0,,,,0,20,2
12,12,16,,0,1,2,17,H,,,,3600.0,2700.0,,,,1,20,2
13,13,17,,0,1,2,18,A,,,,1100.0,1700.0,,,,0,20,2
14,14,18,,0,1,2,19,I,,,,1200.0,1000.0,,,,0,20,2
15,15,19,,0,1,2,20,J,,,,2000.0,3300.0,,,,0,20,2
16,16,20,,0,1,2,21,E,,,,1300.0,1600.0,,,,0,20,2
17,17,21,,0,1,2,22,F,,,,2900.0,2500.0,,,,1,20,2
18,18,22,,0,1,2,23,K,,,,1600.0,3400.0,,,,0,20,2
19,19,23,,0,1,2,24,D,,,,2200.0,1800.0,,,,0,20,2
20,20,24,,0,1,2,25,B,,,,1500.0,1200.0,,,,0,20,2
21,21,25,,0,1,2,26,L,,,,2100.0,1500.0,,,,0,20,2
22,22,26,,0,1,2,27,C,,,,3200.0,1300.0,,,,1,20,2
23,23,27,,0,1,2,28,G,,,,1200.0,2100.0,,,,0,20,2
24,24,28,,0,1,3,29,C,,,,1200.0,1100.0,,,,0,20,2
25,25,29,,0,1,3,30,A,,,,2100.0,1300.0,,,,0,20,2
26,26,30,,0,1,3,31,G,,,,1300.0,1900.0,,,,0,20,2
27,27,31,,0,1,3,32,F,,,,2700.0,1900.0,,,,0,20,2
28,28,32,,0,1,3,33,I,,,,1700.0,1100.0,,,,0,20,2
29,29,33,,0,1,3,34,H,,,,1900.0,3400.0,,,,0,20,2
30,30,34,,0,1,3,35,B,,,,3000.0,2400.0,,,,1,20,2
31,31,35,,0,1,3,36,E,,,,1400.0,3500.0,,,,0,20,2
32,32,36,,0,1,3,37,L,,,,1000.0,1600.0,,,,0,20,2
33,33,37,,0,1,3,38,J,,,,1700.0,1400.0,,,,0,20,2
34,34,38,,0,1,3,39,D,,,,1400.0,2400.0,,,,0,20,2
35,35,39,,0,1,3,40,K,,,,3000.0,1900.0,,,,1,20,2
0,0,4,,0,1,1,5,K,,,,2800.0,1700.0,,,,1,1,3
1,1,5,,0,1,1,6,B,,,,2300.0,3000.0,,,,0,1,3
2,2,6,,0,1,1,7,J,,,,2000.0,2400.0,,,,0,1,3
3,3,7,,0,1,1,8,D,,,,1800.0,2300.0,,,,0,1,3
4,4,8,,0,1,1,9,C,,,,1300.0,3400.0,,,,0,1,3
5,5,9,,0,1,1,10,E,,,,1700.0,3000.0,,,,0,1,3
6,6,10,,0,1,1,11,I,,,,1300.0,1400.0,,,,0,1,3
7,7,11,,0,1,1,12,H,,,,4500.0,2300.0,,,,1,1,3
8,8,12,,0,1,1,13,L,,,,1600.0,2500.0,,,,0,1,3
9,9,13,,0,1,1,14,F,,,,1400.0,2000.0,,,,0,1,3
10,10,14,,0,1,1,15,G,,,,2300.0,1000.0,,,,0,1,3
11,11,15,,0,1,1,16,A,,,,1300.0,1800.0,,,,0,1,3
12,12,16,,0,1,2,17,H,,,,2900.0,2800.0,,,,1,1,3
13,13,17,,0,1,2,18,A,,,,1400.0,2500.0,,,,0,1,3
14,14,18,,0,1,2,19,I,,,,1400.0,2400.0,,,,0,1,3
15,15,19,,0,1,2,20,J,,,,1900.0,2600.0,,,,0,1,3
16,16,20,,0,1,2,21,E,,,,1800.0,2400.0,,,,0,1,3
17,17,21,,0,1,2,22,F,,,,2900.0,1400.0,,,,1,1,3
18,18,22,,0,1,2,23,K,,,,1900.0,1400.0,,,,0,1,3
19,19,23,,0,1,2,24,D,,,,1600.0,1300.0,,,,0,1,3
20,20,24,,0,1,2,25,B,,,,1100.0,1300.0,,,,0,1,3
21,21,25,,0,1,2,26,L,,,,1700.0,1800.0,,,,0,1,3
22,22,26,,0,1,2,27,C,,,,2800.0,1400.0,,,,1,1,3
23,23,27,,0,1,2,28,G,,,,2500.0,1700.0,,,,0,1,3
24,24,28,,0,1,3,29,C,,,,2000.0,2200.0,,,,0,1,3
25,25,29,,0,1,3,30,A,,,,1100.0,1700.0,,,,0,1,3
26,26,30,,0,1,3,31,G,,,,1200.0,2100.0,,,,0,1,3
27,27,31,,0,1,3,32,F,,,,4600.0,1200.0,,,,1,1,3
28,28,32,,0,1,3,33,I,,,,2700.0,2500.0,,,,0,1,3
29,29,33,,0,1,3,34,H,,,,1500.0,1100.0,,,,0,1,3
30,30,34,,0,1,3,35,B,,,,1100.0,1200.0,,,,0,1,3
31,31,35,,0,1,3,36,E,,,,1700.0,1900.0,,,,0,1,3
32,32,36,,0,1,3,37,L,,,,1900.0,1800.0,,,,0,1,3
33,33,37,,0,1,3,38,J,,,,2100.0,1200.0,,,,0,1,3
34,34,38,,0,1,3,39,D,,,,1200.0,2300.0,,,,0,1,3
35,35,39,,0,1,3,40,K,,,,2700.0,3000.0,,,,0,1,3
0,0,4,,0,1,1,5,K,,,,3400.0,3400.0,,,,1,2,3
1,1,5,,0,1,1,6,B,,,,2200.0,1700.0,,,,0,2,3
2,2,6,,0,1,1,7,J,,,,1700.0,1100.0,,,,0,2,3
3,3,7,,0,1,1,8,D,,,,1500.0,2700.0,,,,0,2,3
4,4,8,,0,1,1,9,C,,,,1300.0,1800.0,,,,0,2,3
5,5,9,,0,1,1,10,E,,,,4000.0,1400.0,,,,1,2,3
6,6,10,,0,1,1,11,I,,,,1600.0,1700.0,,,,0,2,3
7,7,11,,0,1,1,12,H,,,,1000.0,2900.0,,,,0,2,3
8,8,12,,0,1,1,13,L,,,,2100.0,1100.0,,,,0,2,3
9,9,13,,0,1,1,14,F,,,,1700.0,1500.0,,,,0,2,3
10,10,14,,0,1,1,15,G,,,,2700.0,2300.0,,,,0,2,3
11,11,15,,0,1,1,16,A,,,,1300.0,1900.0,,,,0,2,3
12,12,16,,0,1,2,17,H,,,,2400.0,1200.0,,,,0,2,3
13,13,17,,0,1,2,18,A,,,,1100.0,3400.0,,,,0,2,3
14,14,18,,0,1,2,19,I,,,,2500.0,3400.0,,,,0,2,3
15,15,19,,0,1,2,20,J,,,,4700.0,1000.0,,,,1,2,3
16,16,20,,0,1,2,21,E,,,,1500.0,1300.0,,,,0,2,3
17,17,21,,0,1,2,22,F,,,,1100.0,2800.0,,,,0,2,3
18,18,22,,0,1,2,23,K,,,,1800.0,3200.0,,,,0,2,3
19,19,23,,0,1,2,24,D,,,,1200.0,2400.0,,,,0,2,3
20,20,24,,0,1,2,25,B,,,,3400.0,1200.0,,,,1,2,3
21,21,25,,0,1,2,26,L,,,,1200.0,2100.0,,,,0,2,3
22,22,26,,0,1,2,27,C,,,,1400.0,1200.0,,,,0,2,3
23,23,27,,0,1,2,28,G,,,,1100.0,1600.0,,,,0,2,3
24,24,28,,0,1,3,29,C,,,,2200.0,1800.0,,,,0,2,3
25,25,29,,0,1,3,30,A,,,,1700.0,2700.0,,,,0,2,3
26,26,30,,0,1,3,31,G,,,,3200.0,1400.0,,,,1,2,3
27,27,31,,0,1,3,32,F,,,,2000.0,1700.0,,,,0,2,3
28,28,32,,0,1,3,33,I,,,,1300.0,3000.0,,,,0,2,3
29,29,33,,0,1,3,34,H,,,,1300.0,2100.0,,,,0,2,3
30,30,34,,0,1,3,35,B,,,,1600.0,1700.0,,,,0,2,3
31,31,35,,0,1,3,36,E,,,,2600.0,2100.0,,,,0,2,3
32,32,36,,0,1,3,37,L,,,,2700.0,1300.0,,,,0,2,3
33,33,37,,0,1,3,38,J,,,,1500.0,1100.0,,,,0,2,3
34,34,38,,0,1,3,39,D,,,,2500.0,1900.0,,,,0,2,3
35,35,39,,0,1,3,40,K,,,,1500.0,2900.0,,,,0,2,3
0,0,4,,0,1,1,5,K,,,,3000.0,2800.0,,,,1,3,3
1,1,5,,0,1,1,6,B,,,,2400.0,1000.0,,,,0,3,3
2,2,6,,0,1,1,7,J,,,,2000.0,1100.0,,,,0,3,3
3,3,7,,0,1,1,8,D,,,,1100.0,1900.0,,,,0,3,3
4,4,8,,0,1,1,9,C,,,,1500.0,1700.0,,,,0,3,3
5,5,9,,0,1,1,10,E,,,,2900.0,1100.0,,,,0,3,3
6,6,10,,0,1,1,11,I,,,,3300.0,1200.0,,,,1,3,3
7,7,11,,0,1,1,12,H,,,,1900.0,2100.0,,,,0,3,3
8,8,12,,0,1,1,13,L,,,,2300.0,2500.0,,,,0,3,3
9,9,13,,0,1,1,14,F,,,,2200.0,3100.0,,,,0,3,3
10,10,14,,0,1,1,15,G,,,,1500.0,2500.0,,,,0,3,3
11,11,15,,0,1,1,16,A,,,,1800.0,2200.0,,,,0,3,3
12,12,16,,0,1,2,17,H,,,,1600.0,1900.0,,,,0,3,3
13,13,17,,0,1,2,18,A,,,,1300.0,1800.0,,,,0,3,3
14,14,18,,0,1,2,19,I,,,,1100.0,2200.0,,,,0,3,3
15,15,19,,0,1,2,20,J,,,,2200.0,1400.0,,,,0,3,3
16,16,20,,0,1,2,21,E,,,,1900.0,1800.0,,,,0,3,3
17,17,21,,0,1,2,22,F,,,,3700.0,2300.0,,,,1,3,3
18,18,22,,0,1,2,23,K,,,,1400.0,2400.0,,,,0,3,3
19,19,23,,0,1,2,24,D,,,,1100.0,1500.0,,,,0,3,3
20,20,24,,0,1,2,25,B,,,,1500.0,3500.0,,,,0,3,3
21,21,25,,0,1,2,26,L,,,,1100.0,1400.0,,,,0,3,3
22,22,26,,0,1,2,27,C,,,,3800.0,1300.0,,,,1,3,3
23,23,27,,0,1,2,28,G,,,,1200.0,1900.0,,,,0,3,3
24,24,28,,0,1,3,29,C,,,,1800.0,2300.0,,,,0,3,3
25,25,29,,0,1,3,30,A,,,,1200.0,1100.0,,,,0,3,3
26,26,30,,0,1,3,31,G,,,,2300.0,1400.0,,,,0,3,3
27,27,31,,0,1,3,32,F,,,,2000.0,2600.0,,,,0,3,3
28,28,32,,0,1,3,33,I,,,,3800.0,1200.0,,,,1,3,3
29,29,33,,0,1,3,34,H,,,,2100.0,1200.0,,,,0,3,3
30,30,34,,0,1,3,35,B,,,,1300.0,2800.0,,,,0,3,3
31,31,35,,0,1,3,36,E,,,,1000.0,3300.0,,,,0,3,3
32,32,36,,0,1,3,37,L,,,,2200.0,3000.0,,,,0,3,3
33,33,37,,0,1,3,38,J,,,,1100.0,2400.0,,,,0,3,3
34,34,38,,0,1,3,39,D,,,,2000.0,3100.0,,,,0,3,3
35,35,39,,0,1,3,40,K,,,,3400.0,1000.0,,,,1,3,3
0,0,4,,0,1,1,5,K,,,,2000.0,2500.0,,,,0,4,3
1,1,5,,0,1,1,6,B,,,,1200.0,1400.0,,,,0,4,3
2,2,6,,0,1,1,7,J,,,,1200.0,1300.0,,,,0,4,3
3,3,7,,0,1,1,8,D,,,,1900.0,3100.0,,,,0,4,3
4,4,8,,0,1,1,9,C,,,,2200.0,2100.0,,,,0,4,3
5,5,9,,0,1,1,10,E,,,,1600.0,1300.0,,,,0,4,3
6,6,10,,0,1,1,11,I,,,,3800.0,1000.0,,,,1,4,3
7,7,11,,0,1,1,12,H,,,,1300.0,1600.0,,,,0,4,3
8,8,12,,0,1,1,13,L,,,,1200.0,2400.0,,,,0,4,3
9,9,13,,0,1,1,14,F,,,,1900.0,1500.0,,,,0,4,3
10,10,14,,0,1,1,15,G,,,,1200.0,3200.0,,,,0,4,3
11,11,15,,0,1,1,16,A,,,,1100.0,2400.0,,,,0,4,3
12,12,16,,0,1,2,17,H,,,,1400.0,1000.0,,,,0,4,3
13,13,17,,0,1,2,18,A,,,,3600.0,2300.0,,,,1,4,3
14,14,18,,0,1,2,19,I,,,,2300.0,3000.0,,,,0,4,3
15,15,19,,0,1,2,20,J,,,,2200.0,1300.0,,,,0,4,3
16,16,20,,0,1,2,21,E,,,,1500.0,2300.0,,,,0,4,3
17,17,21,,0,1,2,22,F,,,,1200.0,3000.0,,,,0,4,3
18,18,22,,0,1,2,23,K,,,,3200.0,1500.0,,,,1,4,3
19,19,23,,0,1,2,24,D,,,,2600.0,2800.0,,,,0,4,3
20,20,24,,0,1,2,25,B,,,,1100.0,1700.0,,,,0,4,3
21,21,25,,0,1,2,26,L,,,,1700.0,2700.0,,,,0,4,3
22,22,26,,0,1,2,27,C,,,,1300.0,2200.0,,,,0,4,3
23,23,27,,0,1,2,28,G,,,,3600.0,1400.0,,,,1,4,3
24,24,28,,0,1,3,29,C,,,,2600.0,1500.0,,,,0,4,3
25,25,29,,0,1,3,30,A,,,,2000.0,1500.0,,,,0,4,3
26,26,30,,0,1,3,31,G,,,,2000.0,3200.0,,,,0,4,3
27,27,31,,0,1,3,32,F,,,,1500.0,2800.0,,,,0,4,3
28,28,32,,0,1,3,33,I,,,,2200.0,2000.0,,,,0,4,3
29,29,33,,0,1,3,34,H,,,,2700.0,1000.0,,,,1,4,3
30,30,34,,0,1,3,35,B,,,,1800.0,1700.0,,,,0,4,3
31,31,35,,0,1,3,36,E,,,,1800.0,2200.0,,,,0,4,3
32,32,36,,0,1,3,37,L,,,,2200.0,1900.0,,,,0,4,3
33,33,37,,0,1,3,38,J,,,,1500.0,1800.0,,,,0,4,3
34,34,38,,0,1,3,39,D,,,,2200.0,2100.0,,,,0,4,3
35,35,39,,0,1,3,40,K,,,,3200.0,1300.0,,,,1,4,3
0,0,4,,0,1,1,5,K,,,,3300.0,1400.0,,,,1,5,3
1,1,5,,0,1,1,6,B,,,,1500.0,3300.0,,,,0,5,3
2,2,6,,0,1,1,7,J,,,,1100.0,2300.0,,,,0,5,3
3,3,7,,0,1,1,8,D,,,,2600.0,1500.0,,,,0,5,3
4,4,8,,0,1,1,9,C,,,,1100.0,2000.0,,,,0,5,3
5,5,9,,0,1,1,10,E,,,,3300.0,2000.0,,,,1,5,3
6,6,10,,0,1,1,11,I,,,,1000.0,1400.0,,,,0,5,3
7,7,11,,0,1,1,12,H,,,,1800.0,3200.0,,,,0,5,3
8,8,12,,0,1,1,13,L,,,,1000.0,1300.0,,,,0,5,3
9,9,13,,0,1,1,14,F,,,,2100.0,1900.0,,,,0,5,3
10,10,14,,0,1,1,15,G,,,,1200.0,1300.0,,,,0,5,3
11,11,15,,0,1,1,16,A,,,,1300.0,2000.0,,,,0,5,3
12,12,16,,0,1,2,17,H,,,,2500.0,3500.0,,,,0,5,3
13,13,17,,0,1,2,18,A,,,,1700.0,1300.0,,,,0,5,3
14,14,18,,0,1,2,19,I,,,,2700.0,1700.0,,,,0,5,3
15,15,19,,0,1,2,20,J,,,,2700.0,2300.0,,,,0,5,3
16,16,20,,0,1,2,21,E,,,,1300.0,3100.0,,,,0,5,3
17,17,21,,0,1,2,22,F,,,,3200.0,3000.0,,,,1,5,3
18,18,22,,0,1,2,23,K,,,,2300.0,1600.0,,,,0,5,3
19,19,23,,0,1,2,24,D,,,,1000.0,2200.0,,,,0,5,3
20,20,24,,0,1,2,25,B,,,,1600.0,2500.0,,,,0,5,3
21,21,25,,0,1,2,26,L,,,,1100.0,1300.0,,,,0,5,3
22,22,26,,0,1,2,27,C,,,,1600.0,3100.0,,,,0,5,3
23,23,27,,0,1,2,28,G,,,,1100.0,1200.0,,,,0,5,3
24,24,28,,0,1,3,29,C,,,,3800.0,1300.0,,,,1,5,3
25,25,29,,0,1,3,30,A,,,,1100.0,1100.0,,,,0,5,3
26,26,30,,0,1,3,31,G,,,,1100.0,2300.0,,,,0,5,3
27,27,31,,0,1,3,32,F,,,,2300.0,1900.0,,,,0,5,3
28,28,32,,0,1,3,33,I,,,,1300.0,1500.0,,,,0,5,3
29,29,33,,0,1,3,34,H,,,,1600.0,1700.0,,,,0,5,3
30,30,34,,0,1,3,35,B,,,,5700.0,2300.0,,,,1,5,3
31,31,35,,0,1,3,36,E,,,,2900.0,2200.0,,,,0,5,3
32,32,36,,0,1,3,37,L,,,,1400.0,1300.0,,,,0,5,3
33,33,37,,0,1,3,38,J,,,,1300.0,1200.0,,,,0,5,3
34,34,38,,0,1,3,39,D,,,,1300.0,3100.0,,,,0,5,3
35,35,39,,0,1,3,40,K,,,,4100.0,1700.0,,,,1,5,3
0,0,4,,0,1,1,5,K,,,,2900.0,2900.0,,,,1,6,3
1,1,5,,0,1,1,6,B,,,,1200.0,1400.0,,,,0,6,3
2,2,6,,0,1,1,7,J,,,,2500.0,1400.0,,,,0,6,3
3,3,7,,0,1,1,8,D,,,,1300.0,3200.0,,,,0,6,3
4,4,8,,0,1,1,9,C,,,,1300.0,3100.0,,,,0,6,3
5,5,9,,0,1,1,10,E,,,,2700.0,1100.0,,,,0,6,3
6,6,10,,0,1,1,11,I,,,,2200.0,1800.0,,,,0,6,3
7,7,11,,0,1,1,12,H,,,,1300.0,1600.0,,,,0,6,3
8,8,12,,0,1,1,13,L,,,,3400.0,1300.0,,,,1,6,3
9,9,13,,0,1,1,14,F,,,,2500.0,1800.0,,,,0,6,3
10,10,14,,0,1,1,15,G,,,,1600.0,1200.0,,,,0,6,3
11,11,15,,0,1,1,16,A,,,,1600.0,1800.0,,,,0,6,3
12,12,16,,0,1,2,17,H,,,,1200.0,1100.0,,,,0,6,3
13,13,17,,0,1,2,18,A,,,,4000.0,2500.0,,,,1,6,3
14,14,18,,0,1,2,19,I,,,,1900.0,2400.0,,,,0,6,3
15,15,19,,0,1,2,20,J,,,,1300.0,1400.0,,,,0,6,3
16,16,20,,0,1,2,21,E,,,,1400.0,2500.0,,,,0,6,3
17,17,21,,0,1,2,22,F,,,,1500.0,1700.0,,,,0,6,3
18,18,22,,0,1,2,23,K,,,,1200.0,1500.0,,,,0,6,3
19,19,23,,0,1,2,24,D,,,,4100.0,2800.0,,,,1,6,3
20,20,24,,0,1,2,25,B,,,,1100.0,1600.0,,,,0,6,3
21,21,25,,0,1,2,26,L,,,,2000.0,1000.0,,,,0,6,3
22,22,26,,0,1,2,27,C,,,,1700.0,3100.0,,,,0,6,3
23,23,27,,0,1,2,28,G,,,,1300.0,1000.0,,,,0,6,3
24,24,28,,0,1,3,29,C,,,,3300.0,1000.0,,,,1,6,3
25,25,29,,0,1,3,30,A,,,,2800.0,2800.0,,,,0,6,3
26,26,30,,0,1,3,31,G,,,,1800.0,2800.0,,,,0,6,3
27,27,31,,0,1,3,32,F,,,,1700.0,2900.0,,,,0,6,3
28,28,32,,0,1,3,33,I,,,,2700.0,2600.0,,,,0,6,3
29,29,33,,0,1,3,34,H,,,,2000.0,2700.0,,,,0,6,3
30,30,34,,0,1,3,35,B,,,,1500.0,2400.0,,,,0,6,3
31,31,35,,0,1,3,36,E,,,,3600.0,2300.0,,,,1,6,3
32,32,36,,0,1,3,37,L,,,,1100.0,1800.0,,,,0,6,3
33,33,37,,0,1,3,38,J,,,,1300.0,1000.0,,,,0,6,3
34,34,38,,0,1,3,39,D,,,,1600.0,1400.0,,,,0,6,3
35,35,39,,0,1,3,40,K,,,,1400.0,3100.0,,,,0,6,3
0,0,4,,0,1,1,5,K,,,,3300.0,2600.0,,,,1,7,3
1,1,5,,0,1,1,6,B,,,,2300.0,1800.0,,,,0,7,3
2,2,6,,0,1,1,7,J,,,,1200.0,1600.0,,,,0,7,3
3,3,7,,0,1,1,8,D,,,,2600.0,1600.0,,,,0,7,3
4,4,8,,0,1,1,9,C,,,,3100.0,1200.0,,,,0,7,3
5,5,9,,0,1,1,10,E,,,,2000.0,2300.0,,,,0,7,3
6,6,10,,0,1,1,11,I,,,,1200.0,2000.0,,,,0,7,3
7,7,11,,0,1,1,12,H,,,,2200.0,1500.0,,,,0,7,3
8,8,12,,0,1,1,13,L,,,,1200.0,1200.0,,,,0,7,3
9,9,13,,0,1,1,14,F,,,,1200.0,1600.0,,,,0,7,3
10,10,14,,0,1,1,15,G,,,,3600.0,2000.0,,,,1,7,3
11,11,15,,0,1,1,16,A,,,,2100.0,2200.0,,,,0,7,3
12,12,16,,0,1,2,17,H,,,,1200.0,3200.0,,,,0,7,3
13,13,17,,0,1,2,18,A,,,,2800.0,2500.0,,,,0,7,3
14,14,18,,0,1,2,19,I,,,,1700.0,3100.0,,,,0,7,3
15,15,19,,0,1,2,20,J,,,,3100.0,1800.0,,,,0,7,3
16,16,20,,0,1,2,21,E,,,,1400.0,1700.0,,,,0,7,3
17,17,21,,0,1,2,22,F,,,,1900.0,1600.0,,,,0,7,3
18,18,22,,0,1,2,23,K,,,,1400.0,1900.0,,,,0,7,3
19,19,23,,0,1,2,24,D,,,,1000.0,2600.0,,,,0,7,3
20,20,24,,0,1,2,25,B,,,,1200.0,1900.0,,,,0,7,3
21,21,25,,0,1,2,26,L,,,,3900.0,1400.0,,,,1,7,3
22,22,26,,0,1,2,27,C,,,,2200.0,2800.0,,,,0,7,3
23,23,27,,0,1,2,28,G,,,,1400.0,1700.0,,,,0,7,3
24,24,28,,0,1,3,29,C,,,,1600.0,2700.0,,,,0,7,3
25,25,29,,0,1,3,30,A,,,,1000.0,2100.0,,,,0,7,3
26,26,30,,0,1,3,31,G,,,,4800.0,2600.0,,,,1,7,3
27,27,31,,0,1,3,32,F,,,,1200.0,1800.0,,,,0,7,3
28,28,32,,0,1,3,33,I,,,,1100.0,1000.0,,,,0,7,3
29,29,33,,0,1,3,34,H,,,,1700.0,2900.0,,,,0,7,3
30,30,34,,0,1,3,35,B,,,,2500.0,1100.0,,,,0,7,3
31,31,35,,0,1,3,36,E,,,,1400.0,1800.0,,,,0,7,3
32,32,36,,0,1,3,37,L,,,,1200.0,2200.0,,,,0,7,3
33,33,37,,0,1,3,38,J,,,,1700.0,2300.0,,,,0,7,3
34,34,38,,0,1,3,39,D,,,,1000.0,1900.0,,,,0,7,3
35,35,39,,0,1,3,40,K,,,,3600.0,1800.0,,,,1,7,3
0,0,4,,0,1,1,5,K,,,,3300.0,2900.0,,,,1,8,3
1,1,5,,0,1,1,6,B,,,,1100.0,1900.0,,,,0,8,3
2,2,6,,0,1,1,7,J,,,,2300.0,2500.0,,,,0,8,3
3,3,7,,0,1,1,8,D,,,,1100.0,2400.0,,,,0,8,3
4,4,8,,0,1,1,9,C,,,,2100.0,1000.0,,,,0,8,3
5,5,9,,0,1,1,10,E,,,,4400.0,2200.0,,,,1,8,3
6,6,10,,0,1,1,11,I,,,,1600.0,2600.0,,,,0,8,3
7,7,11,,0,1,1,12,H,,,,1200.0,2100.0,,,,0,8,3
8,8,12,,0,1,1,13,L,,,,1000.0,1400.0,,,,0,8,3
9,9,13,,0,1,1,14,F,,,,1500.0,1200.0,,,,0,8,3
10,10,14,,0,1,1,15,G,,,,1600.0,1200.0,,,,0,8,3
11,11,15,,0,1,1,16,A,,,,2900.0,2600.0,,,,1,8,3
12,12,16,,0,1,2,17,H,,,,1400.0,3400.0,,,,0,8,3
13,13,17,,0,1,2,18,A,,,,2200.0,1100.0,,,,0,8,3
14,14,18,,0,1,2,19,I,,,,2200.0,1700.0,,,,0,8,3
15,15,19,,0,1,2,20,J,,,,1300.0,2500.0,,,,0,8,3
16,16,20,,0,1,2,21,E,,,,2400.0,1400.0,,,,0,8,3
17,17,21,,0,1,2,22,F,,,,2900.0,2600.0,,,,1,8,3
18,18,22,,0,1,2,23,K,,,,1600.0,1800.0,,,,0,8,3
19,19,23,,0,1,2,24,D,,,,1400.0,2600.0,,,,0,8,3
20,20,24,,0,1,2,25,B,,,,1900.0,1300.0,,,,0,8,3
21,21,25,,0,1,2,26,L,,,,2500.0,2400.0,,,,0,8,3
22,22,26,,0,1,2,27,C,,,,1800.0,2400.0,,,,0,8,3
23,23,27,,0,1,2,28,G,,,,3600.0,1000.0,,,,1,8,3
24,24,28,,0,1,3,29,C,,,,2000.0,2100.0,,,,0,8,3
25,25,29,,0,1,3,30,A,,,,1600.0,1100.0,,,,0,8,3
26,26,30,,0,1,3,31,G,,,,2600.0,2500.0,,,,0,8,3
27,27,31,,0,1,3,32,F,,,,2300.0,3100.0,,,,0,8,3
28,28,32,,0,1,3,33,I,,,,1000.0,3400.0,,,,0,8,3
29,29,33,,0,1,3,34,H,,,,1400.0,2800.0,,,,0,8,3
30,30,34,,0,1,3,35,B,,,,2800.0,1400.0,,,,0,8,3
31,31,35,,0,1,3,36,E,,,,2900.0,1400.0,,,,1,8,3
32,32,36,,0,1,3,37,L,,,,1000.0,1500.0,,,,0,8,3
33,33,37,,0,1,3,38,J,,,,1300.0,1300.0,,,,0,8,3
34,34,38,,0,1,3,39,D,,,,2000.0,1900.0,,,,0,8,3
35,35,39,,0,1,3,40,K,,,,1800.0,1300.0,,,,0,8,3
0,0,4,,0,1,1,5,K,,,,3800.0,1900.0,,,,1,9,3
1,1,5,,0,1,1,6,B,,,,1700.0,1500.0,,,,0,9,3
2,2,6,,0,1,1,7,J,,,,1000.0,3200.0,,,,0,9,3
3,3,7,,0,1,1,8,D,,,,1800.0,3200.0,,,,0,9,3
4,4,8,,0,1,1,9,C,,,,2100.0,1300.0,,,,0,9,3
5,5,9,,0,1,1,10,E,,,,3700.0,1600.0,,,,1,9,3
6,6,10,,0,1,1,11,I,,,,1700.0,2200.0,,,,0,9,3
7,7,11,,0,1,1,12,H,,,,2100.0,1600.0,,,,0,9,3
8,8,12,,0,1,1,13,L,,,,1200.0,1500.0,,,,0,9,3
9,9,13,,0,1,1,14,F,,,,2000.0,3300.0,,,,0,9,3
10,10,14,,0,1,1,15,G,,,,1300.0,1600.0,,,,0,9,3
11,11,15,,0,1,1,16,A,,,,2200.0,1500.0,,,,0,9,3
12,12,16,,0,1,2,17,H,,,,1200.0,1500.0,,,,0,9,3
