"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally"
"","iti_localizer","","html-keyboard-response","451","543898","0.0-2.0-193.0-1.0","24","65907","female","null","","","","null","","191","","","543593","1","","","","","","300","253200","305","255358","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","452","544307","0.0-2.0-194.0-0.0","24","65907","female","NaN","","","","null","NaN","192","","Stimuli/Experimental_stims/localizer/outdoor_scenes/hendrik-cornelissen--qrcOR33ErA-unsplash.jpg","543898","1","outdoor_scenes","","0","1","0","400","253500","409","255663","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","453","544612","0.0-2.0-194.0-1.0","24","65907","female","null","","","","null","","192","","","544307","1","","","","","","300","253900","305","256072","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","454","545018","0.0-2.0-195.0-0.0","24","65907","female","NaN","","","","null","NaN","193","","Stimuli/Experimental_stims/localizer/outdoor_scenes/pietro-de-grandi-T7K4aEPoGGk-unsplash.jpg","544612","1","outdoor_scenes","","0","1","0","400","254200","406","256377","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","455","545324","0.0-2.0-195.0-1.0","24","65907","female","null","","","","null","","193","","","545018","1","","","","","","300","254600","306","256783","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","456","545730","0.0-2.0-196.0-0.0","24","65907","female","4","","","","68","0","194","","Stimuli/Experimental_stims/localizer/outdoor_scenes/cayetano-gil-rguHxZmOF5U-unsplash.jpg","545324","1","outdoor_scenes","","0","0","1","400","254900","406","257089","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","457","546035","0.0-2.0-196.0-1.0","24","65907","female","null","","","","null","","194","","","545730","1","","","","","","300","255300","305","257495","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","458","546441","0.0-2.0-197.0-0.0","24","65907","female","NaN","","","","null","NaN","195","","Stimuli/Experimental_stims/localizer/outdoor_scenes/federico-beccari-kRnkqSKZODQ-unsplash.jpg","546035","1","outdoor_scenes","","0","1","0","400","255600","406","257800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","459","546746","0.0-2.0-197.0-1.0","24","65907","female","null","","","","null","","195","","","546441","1","","","","","","300","256000","305","258206","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","460","547154","0.0-2.0-198.0-0.0","24","65907","female","7","","","","68","0","196","","Stimuli/Experimental_stims/localizer/outdoor_scenes/sebastian-unrau-v4e3JI7DDHI-unsplash.jpg","546746","1","outdoor_scenes","","0","0","1","400","256300","408","258511","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","461","547459","0.0-2.0-198.0-1.0","24","65907","female","null","","","","null","","196","","","547154","1","","","","","","300","256700","305","258919","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","462","547865","0.0-2.0-199.0-0.0","24","65907","female","38","","","","68","0","197","","Stimuli/Experimental_stims/localizer/outdoor_scenes/derek-mack-CcRZ4k3c6gA-unsplash.jpg","547459","1","outdoor_scenes","","0","0","1","400","257000","406","259224","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","463","548171","0.0-2.0-199.0-1.0","24","65907","female","null","","","","null","","197","","","547865","1","","","","","","300","257400","306","259630","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","464","548577","0.0-2.0-200.0-0.0","24","65907","female","32","","","","68","0","198","","Stimuli/Experimental_stims/localizer/outdoor_scenes/jordan-heath-4z_SYrG5mgA-unsplash.jpg","548171","1","outdoor_scenes","","0","0","1","400","257700","406","259936","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","465","548882","0.0-2.0-200.0-1.0","24","65907","female","null","","","","null","","198","","","548577","1","","","","","","300","258100","305","260342","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","466","549288","0.0-2.0-201.0-0.0","24","65907","female","38","","","","68","0","199","","Stimuli/Experimental_stims/localizer/outdoor_scenes/john-lee-oMneOBYhJxY-unsplash.jpg","548882","1","outdoor_scenes","","0","0","1","400","258400","406","260647","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","467","549592","0.0-2.0-201.0-1.0","24","65907","female","null","","","","null","","199","","","549288","1","","","","","","300","258800","304","261053","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","468","550000","0.0-2.0-202.0-0.0","24","65907","female","106","","","","68","0","200","","Stimuli/Experimental_stims/localizer/outdoor_scenes/ryan-schroeder-Gg7uKdHFb_c-unsplash.jpg","549592","1","outdoor_scenes","","0","0","1","400","259100","408","261357","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","469","550305","0.0-2.0-202.0-1.0","24","65907","female","null","","","","null","","200","","","550000","1","","","","","","300","259500","305","261765","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","470","550711","0.0-2.0-203.0-0.0","24","65907","female","49","","","","68","0","201","","Stimuli/Experimental_stims/localizer/outdoor_scenes/quino-al-mBQIfKlvowM-unsplash.jpg","550305","1","outdoor_scenes","","0","0","1","400","259800","406","262070","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","471","551020","0.0-2.0-203.0-1.0","24","65907","female","null","","","","null","","201","","","550711","1","","","","","","300","260200","309","262476","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","472","551427","0.0-2.0-204.0-0.0","24","65907","female","75","","","","68","0","202","","Stimuli/Experimental_stims/localizer/outdoor_scenes/v2osk-1Z2niiBPg5A-unsplash.jpg","551020","1","outdoor_scenes","","0","0","1","400","260500","407","262785","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","473","551732","0.0-2.0-204.0-1.0","24","65907","female","null","","","","null","","202","","","551427","1","","","","","","300","260900","305","263192","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","474","552138","0.0-2.0-205.0-0.0","24","65907","female","140","","","","68","0","203","","Stimuli/Experimental_stims/localizer/outdoor_scenes/daniel-roe-lpjb_UMOyx8-unsplash.jpg","551732","1","outdoor_scenes","","1","0","0","400","261200","406","263497","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","475","552443","0.0-2.0-205.0-1.0","24","65907","female","null","","","","null","","203","","","552138","1","","","","","","300","261600","305","263903","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","476","552848","0.0-2.0-206.0-0.0","24","65907","female","77","","","","75","1","204","","Stimuli/Experimental_stims/localizer/outdoor_scenes/niko-photos-tGTVxeOr_Rs-unsplash.jpg","552443","1","outdoor_scenes","","0","0","0","400","261900","405","264208","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","477","553155","0.0-2.0-206.0-1.0","24","65907","female","null","","","","null","","204","","","552848","1","","","","","","300","262300","307","264613","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","478","553561","0.0-2.0-207.0-0.0","24","65907","female","NaN","","","","null","NaN","205","","Stimuli/Experimental_stims/localizer/outdoor_scenes/jack-millard-zjyP-UYI-ko-unsplash.jpg","553155","1","outdoor_scenes","","0","1","0","400","262600","406","264920","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","479","567566","0.0-2.0-207.0-1.0","24","65907","female","null","","","","null","","205","","","553561","1","","","","","","14000","263000","14005","265326","14000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","480","567971","0.0-2.0-208.0-0.0","24","65907","female","NaN","","","","null","NaN","206","","Stimuli/Experimental_stims/localizer/objects/dario-mendez-hnJ2VNZzbns-unsplash.jpg","567566","1","objects","","0","1","0","400","277000","405","279331","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","481","568281","0.0-2.0-208.0-1.0","24","65907","female","null","","","","null","","206","","","567971","1","","","","","","300","277400","310","279736","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","482","568689","0.0-2.0-209.0-0.0","24","65907","female","160","","","","68","0","207","","Stimuli/Experimental_stims/localizer/objects/nicolas-hippert-SVgX47QIUlc-unsplash.jpg","568281","1","objects","","0","0","1","400","277700","408","280046","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","483","568995","0.0-2.0-209.0-1.0","24","65907","female","null","","","","null","","207","","","568689","1","","","","","","300","278100","306","280454","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","484","569400","0.0-2.0-210.0-0.0","24","65907","female","NaN","","","","null","NaN","208","","Stimuli/Experimental_stims/localizer/objects/ian-talmacs-ugqU0a4P18U-unsplash.jpg","568995","1","objects","","0","1","0","400","278400","405","280760","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
