"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","missed_checkup","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","deliberation_no_response","","html-keyboard-response","881","1486451","0.0-3.0-156.0-3.0-0.0","35","95708","MALE","null","","","","null","","77","","","1486129","","","","","1","","300","128100","322","130363","","","","","","","","","","","","","","","","","4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","882","1487872","0.0-3.0-156.0-4.0","35","95708","MALE","null","","","","null","","77","","","1486451","","","","","","","1400","128400","1421","130685","1400","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","883","1490888","0.0-3.0-158.0-0.0","35","95708","MALE","null","","","","null","","78","","","1487872","2","","","","1","","3000","129800","3016","132106","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","K","0","0","","original","2000","4","30","45","body_parts","objects","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/objects/leohoho-rngTKHXumy0-unsplash.jpg","75","73","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","884","1491206","0.0-3.0-158.0-3.0-0.0","35","95708","MALE","null","","","","null","","78","","","1490888","","","","","1","","300","132800","318","135122","","","","","","","","","","","","","","","","","4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","885","1492946","0.0-3.0-158.0-4.0","35","95708","MALE","null","","","","null","","78","","","1491206","","","","","","","1700","133100","1740","135440","1700","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","886","1494494","0.0-3.0-160.0-0.0","35","95708","MALE","null","","","","null","","79","","","1492946","2","","","","1","","1500","134800","1548","137180","","","","","","","","","","","H","0","1500","left","scramble","1500","4","17","6","faces","outdoor_scenes","Stimuli/Experimental_stims/scramble/faces/scrambled_good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_meng-ji-8BH_M-53CyA-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","887","1496083","0.0-3.0-160.0-1.0-0.0","35","95708","MALE","null","","","","null","","79","","","1494494","","","","","","","1500","136300","1589","138728","1500","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","4","","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","888","1496547","0.0-3.0-160.0-3.0-0.0","35","95708","MALE","null","","","","null","","79","","","1496083","","","","","1","","300","137800","464","140317","","","","","","","","","","","","","","","","","4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","889","1497763","0.0-3.0-160.0-4.0","35","95708","MALE","null","","","","null","","79","","","1496547","","","","","","","1200","138100","1216","140781","1200","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","890","1498656","0.0-3.0-162.0-0.0","35","95708","MALE","null","","","","null","","80","","","1497763","2","","","","1","","500","139300","893","141997","","","","","","","","","","","L","0","500","right","scramble","3200","4","25","18","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_jessica-radanavong-mrYkTuAesKE-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","891","1499668","0.0-3.0-162.0-1.0-0.0","35","95708","MALE","995","","","","68","","80","","","1498656","","","","","0","","995","139800","1012","142890","2500","1","25","18","body_parts","faces","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-Q2rfH3GW39c-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_jessica-radanavong-mrYkTuAesKE-unsplash.jpg","","","","","","","4","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","892","1501186","0.0-3.0-162.0-2.0-0.0","35","95708","MALE","null","","","","null","","80","","","1499668","","","","","","","1505","140795","1518","143902","1505","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","893","1504404","0.0-3.0-162.0-4.0","35","95708","MALE","null","","","","null","","80","","","1501186","","","","","","","3200","142300","3218","145420","3200","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","894","1504578","0.0-3.0-164.0-0.0","35","95708","MALE","158","","","","68","","81","","","1504404","2","","","","0","","158","145500","174","148638","","1","31","4","body_parts","outdoor_scenes","73","75","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","I","0","0","","original","1700","4","31","4","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/sincerely-media-VN6DbKajo5s-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","73","75","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","895","1507443","0.0-3.0-164.0-2.0-0.0","35","95708","MALE","null","","","","null","","81","","","1504578","","","","","","","2842","145658","2865","148812","2842","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","896","1509165","0.0-3.0-164.0-4.0","35","95708","MALE","null","","","","null","","81","","","1507443","","","","","","","1700","148500","1722","151677","1700","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","897","1509280","0.0-3.0-166.0-0.0","35","95708","MALE","102","","","","68","","82","","","1509165","2","","","","0","","102","150200","115","153399","","1","42","0","objects","outdoor_scenes","78","81","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","G","0","0","","original","1900","4","42","0","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","78","81","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","898","1512275","0.0-3.0-166.0-2.0-0.0","35","95708","MALE","null","","","","null","","82","","","1509280","","","","","","","2898","150302","2995","153514","2898","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","899","1514196","0.0-3.0-166.0-4.0","35","95708","MALE","null","","","","null","","82","","","1512275","","","","","","","1900","153200","1921","156509","1900","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","900","1516018","0.0-3.0-168.0-0.0","35","95708","MALE","243","","","","68","","83","","","1514196","2","","","","0","","1800","155100","1822","158430","","","","","","","","","","","E","0","1800","right","scramble","1600","4","43","33","objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","901","1516125","0.0-3.0-168.0-1.0-0.0","35","95708","MALE","86","","","","75","","83","","","1516018","","","","","0","","86","156900","107","160252","1200","0","33","43","body_parts","objects","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_tucker-good-36skLT5jZcc-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","","","","","","","4","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","902","1517251","0.0-3.0-168.0-2.0-0.0","35","95708","MALE","null","","","","null","","83","","","1516125","","","","","","","1114","156986","1126","160359","1114","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","903","1518870","0.0-3.0-168.0-4.0","35","95708","MALE","null","","","","null","","83","","","1517251","","","","","","","1600","158100","1619","161485","1600","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","904","1519984","0.0-3.0-170.0-0.0","35","95708","MALE","103","","","","68","","84","","","1518870","2","","","","0","","1100","159700","1114","163104","","","","","","","","","","","G","0","1100","left","scramble","2100","4","42","0","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","905","1520015","0.0-3.0-170.0-1.0-0.0","35","95708","MALE","21","","","","75","","84","","","1519984","","","","","0","","21","160800","31","164218","1900","0","0","42","outdoor_scenes","objects","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_jess-bailey-nOeVi8DsN8U-unsplash.jpg","","","","","","","4","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","906","1522012","0.0-3.0-170.0-2.0-0.0","35","95708","MALE","null","","","","null","","84","","","1520015","","","","","","","1879","160821","1997","164249","1879","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","907","1524282","0.0-3.0-170.0-4.0","35","95708","MALE","null","","","","null","","84","","","1522012","","","","","","","2100","162700","2270","166246","2100","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","908","1527301","0.0-3.0-172.0-0.0","35","95708","MALE","null","","","","null","","85","","","1524282","2","","","","1","","3000","164800","3019","168516","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","B","0","0","","original","1900","4","9","21","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/sergey-pesterev-y-b_FOmJXdg-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","73","77","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","909","1527625","0.0-3.0-172.0-3.0-0.0","35","95708","MALE","null","","","","null","","85","","","1527301","","","","","1","","300","167800","324","171535","","","","","","","","","","","","","","","","","4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","910","1529262","0.0-3.0-172.0-4.0","35","95708","MALE","null","","","","null","","85","","","1527625","","","","","","","1600","168100","1637","171859","1600","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","911","1530472","0.0-3.0-174.0-0.0","35","95708","MALE","1195","","","","75","","86","","","1529262","2","","","","0","","1195","169700","1210","173496","","0","46","12","objects","faces","74","72","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","J","0","0","","original","1100","4","12","46","faces","objects","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","72","74","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
