"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","warning","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","final_decisions","","html-keyboard-response","1735","2556995","0.0-5.0-168.0-0.0","34","22705","male","46","","","","68","","166","","","2556943","3","","","","0","","46","45099","52","45436","","1","5","13","outdoor_scenes","faces","","","","","","0","","","","3100","3","5","13","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/jeff-king-bJHWJeiHfHc-unsplash.jpg","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","86","68","","","","","","","","chosen","0","no_gain6","gain3","0","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1736","2557502","0.0-5.0-168.0-1.0-0.0","34","22705","male","null","","","","null","","166","","","2556995","3","","","","","","500","45145","507","45488","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1737","2560608","0.0-5.0-168.0-3.0","34","22705","male","null","","","","null","","166","","","2557502","3","","","","","","3100","45645","3106","45995","3100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1738","2560739","0.0-5.0-169.0-0.0","34","22705","male","125","","","","75","","167","","","2560608","3","","","","0","","125","48745","131","49101","","0","28","24","body_parts","body_parts","","","","","","0","","","","1500","3","24","28","body_parts","body_parts","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","Stimuli/Experimental_stims/body_parts/ira-vishnevskaya-8DQAvdCby1I-unsplash.jpg","70","84","","","","","","","","unchosen","0","no_gain5","gain3","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1739","2561245","0.0-5.0-169.0-1.0-0.0","34","22705","male","null","","","","null","","167","","","2560739","3","","","","","","500","48870","506","49232","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1740","2562751","0.0-5.0-169.0-3.0","34","22705","male","null","","","","null","","167","","","2561245","3","","","","","","1500","49370","1506","49738","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1741","2562803","0.0-5.0-170.0-0.0","34","22705","male","45","","","","68","","168","","","2562751","3","","","","0","","45","50870","52","51244","","1","10","13","outdoor_scenes","faces","","","","","","0","","","","1000","3","10","13","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","Stimuli/Experimental_stims/faces/daniel-rigdon-dXmXKPP2L4E-unsplash.jpg","75","68","","","","","","","","chosen","0","no_gain4","gain3","0","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1742","2563310","0.0-5.0-170.0-1.0-0.0","34","22705","male","null","","","","null","","168","","","2562803","3","","","","","","500","50915","507","51296","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1743","2564316","0.0-5.0-170.0-3.0","34","22705","male","null","","","","null","","168","","","2563310","3","","","","","","1000","51415","1006","51803","1000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1744","2564419","0.0-5.0-171.0-0.0","34","22705","male","97","","","","75","","169","","","2564316","3","","","","0","","97","52415","103","52809","","0","1","24","outdoor_scenes","body_parts","","","","","","0","","","","1500","3","24","1","body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/clay-banks-LjqARJaJotc-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","70","67","","","","","","","","unchosen","0","no_gain5","gain2","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1745","2564925","0.0-5.0-171.0-1.0-0.0","34","22705","male","null","","","","null","","169","","","2564419","3","","","","","","500","52512","506","52912","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1746","2566431","0.0-5.0-171.0-3.0","34","22705","male","null","","","","null","","169","","","2564925","3","","","","","","1500","53012","1506","53418","1500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1747","2566947","0.0-5.0-172.0-0.0","34","22705","male","510","","","","68","","170","","","2566431","3","","","","0","","510","54512","516","54924","","1","47","27","objects","body_parts","","","","","","0","","","","1400","3","47","27","objects","body_parts","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","79","77","","","","","","","","chosen","0","no_gain3","gain2","0","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1748","2567453","0.0-5.0-172.0-1.0-0.0","34","22705","male","null","","","","null","","170","","","2566947","3","","","","","","500","55022","506","55440","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1749","2568859","0.0-5.0-172.0-3.0","34","22705","male","null","","","","null","","170","","","2567453","3","","","","","","1400","55522","1406","55946","1400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1750","2569059","0.0-5.0-173.0-0.0","34","22705","male","193","","","","68","","171","","","2568859","3","","","","0","","193","56922","200","57352","","1","38","33","objects","body_parts","","","","","","0","","","","3500","3","38","33","objects","body_parts","Stimuli/Experimental_stims/objects/art-lasovsky-8XddFc6NkBY-unsplash.jpg","Stimuli/Experimental_stims/body_parts/tucker-good-36skLT5jZcc-unsplash.jpg","77","39","","","","","","","","chosen","1","gain1","no_gain2","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1751","2569565","0.0-5.0-173.0-1.0-0.0","34","22705","male","null","","","","null","","171","","","2569059","3","","","","","","500","57115","506","57552","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1752","2573072","0.0-5.0-173.0-3.0","34","22705","male","null","","","","null","","171","","","2569565","3","","","","","","3500","57615","3507","58058","3500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1753","2573251","0.0-5.0-174.0-0.0","34","22705","male","172","","","","75","","172","","","2573072","3","","","","0","","172","61115","179","61565","","0","27","10","body_parts","outdoor_scenes","","","","","","0","","","","1600","3","10","27","outdoor_scenes","body_parts","Stimuli/Experimental_stims/outdoor_scenes/shannon-kunkle-dM8INmkyDas-unsplash.jpg","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","75","77","","","","","","","","chosen","0","no_gain4","gain2","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1754","2573757","0.0-5.0-174.0-1.0-0.0","34","22705","male","null","","","","null","","172","","","2573251","3","","","","","","500","61287","506","61744","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1755","2575364","0.0-5.0-174.0-3.0","34","22705","male","null","","","","null","","172","","","2573757","3","","","","","","1600","61787","1607","62250","1600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1756","2575459","0.0-5.0-175.0-0.0","34","22705","male","88","","","","75","","173","","","2575364","3","","","","0","","88","63387","95","63857","","0","25","22","body_parts","faces","","","","","","0","","","","2200","3","22","25","faces","body_parts","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","83","34","","","","","","","","unchosen","0","no_gain4","gain5","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1757","2575965","0.0-5.0-175.0-1.0-0.0","34","22705","male","null","","","","null","","173","","","2575459","3","","","","","","500","63475","506","63952","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1758","2578170","0.0-5.0-175.0-3.0","34","22705","male","null","","","","null","","173","","","2575965","3","","","","","","2200","63975","2205","64458","2200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1759","2578195","0.0-5.0-176.0-0.0","34","22705","male","17","","","","75","","174","","","2578170","3","","","","0","","17","66175","25","66663","","0","1","0","outdoor_scenes","outdoor_scenes","","","","","","0","","","","1200","3","0","1","outdoor_scenes","outdoor_scenes","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","73","67","","","","","","","","unchosen","0","no_gain3","gain2","1","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1760","2578701","0.0-5.0-176.0-1.0-0.0","34","22705","male","null","","","","null","","174","","","2578195","3","","","","","","500","66192","506","66688","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_final_decisions","","html-keyboard-response","1761","2579906","0.0-5.0-176.0-3.0","34","22705","male","null","","","","null","","174","","","2578701","3","","","","","","1200","66692","1205","67194","1200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","final_decisions","","html-keyboard-response","1762","2580035","0.0-5.0-177.0-0.0","34","22705","male","121","","","","75","","175","","","2579906","3","","","","0","","121","67892","129","68399","","0","41","1","objects","outdoor_scenes","","","","","","0","","","","1900","3","1","41","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/ashim-d-silva-S2Q5mdOrrVc-unsplash.jpg","Stimuli/Experimental_stims/objects/insung-yoon-w2JtIQQXoRU-unsplash.jpg","67","83","","","","","","","","unchosen","1","gain2","no_gain2","0","","","","","","","","","","","","","","","",""
"","final_decisions_confirmation","","html-keyboard-response","1763","2580542","0.0-5.0-177.0-1.0-0.0","34","22705","male","null","","","","null","","175","","","2580035","3","","","","","","500","68013","507","68528","500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
