"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","missed_checkup","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","iti_localizer","","html-keyboard-response","473","522519","0.0-2.0-201.0-1.0","33","23013","female","null","","","","null","","199","","","522211","1","","","","","","300","258800","308","265552","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","474","522951","0.0-2.0-202.0-0.0","33","23013","female","NaN","","","","null","NaN","200","","Stimuli/Experimental_stims/localizer/faces/jake-nackos-IF9TK5Uy-KI-unsplash.jpg","522519","1","faces","","0","1","0","400","259100","432","265860","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","475","523270","0.0-2.0-202.0-1.0","33","23013","female","null","","","","null","","200","","","522951","1","","","","","","300","259500","319","266292","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","476","523682","0.0-2.0-203.0-0.0","33","23013","female","153","","","","68","0","201","","Stimuli/Experimental_stims/localizer/faces/janaya-dasiuk-_A2LZdUqHgA-unsplash.jpg","523270","1","faces","","1","0","0","400","259800","412","266611","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","477","523996","0.0-2.0-203.0-1.0","33","23013","female","null","","","","null","","201","","","523682","1","","","","","","300","260200","314","267023","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","478","524414","0.0-2.0-204.0-0.0","33","23013","female","NaN","","","","null","NaN","202","","Stimuli/Experimental_stims/localizer/faces/vince-fleming-j3lf-Jn6deo-unsplash.jpg","523996","1","faces","","0","1","0","400","260500","418","267337","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","479","524730","0.0-2.0-204.0-1.0","33","23013","female","null","","","","null","","202","","","524414","1","","","","","","300","260900","316","267755","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","480","525146","0.0-2.0-205.0-0.0","33","23013","female","NaN","","","","null","NaN","203","","Stimuli/Experimental_stims/localizer/faces/toa-heftiba-O3ymvT7Wf9U-unsplash.jpg","524730","1","faces","","0","1","0","400","261200","416","268071","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","481","525453","0.0-2.0-205.0-1.0","33","23013","female","null","","","","null","","203","","","525146","1","","","","","","300","261600","307","268487","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","482","525873","0.0-2.0-206.0-0.0","33","23013","female","NaN","","","","null","NaN","204","","Stimuli/Experimental_stims/localizer/faces/toa-heftiba-2O1EUSTRBrY-unsplash.jpg","525453","1","faces","","0","1","0","400","261900","420","268794","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","483","526185","0.0-2.0-206.0-1.0","33","23013","female","null","","","","null","","204","","","525873","1","","","","","","300","262300","312","269214","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","484","526598","0.0-2.0-207.0-0.0","33","23013","female","26","","","","68","0","205","","Stimuli/Experimental_stims/localizer/faces/mubariz-mehdizadeh-o-wlIFT4zE4-unsplash.jpg","526185","1","faces","","0","0","1","400","262600","413","269526","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","485","540623","0.0-2.0-207.0-1.0","33","23013","female","null","","","","null","","205","","","526598","1","","","","","","14000","263000","14025","269939","14000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","486","541037","0.0-2.0-208.0-0.0","33","23013","female","NaN","","","","null","NaN","206","","Stimuli/Experimental_stims/localizer/outdoor_scenes/pietro-de-grandi-T7K4aEPoGGk-unsplash.jpg","540623","1","outdoor_scenes","","0","1","0","400","277000","414","283964","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","487","541366","0.0-2.0-208.0-1.0","33","23013","female","null","","","","null","","206","","","541037","1","","","","","","300","277400","329","284378","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","488","541912","0.0-2.0-209.0-0.0","33","23013","female","228","","","","68","0","207","","Stimuli/Experimental_stims/localizer/outdoor_scenes/niko-photos-tGTVxeOr_Rs-unsplash.jpg","541366","1","outdoor_scenes","","0","0","1","400","277700","546","284707","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","489","542225","0.0-2.0-209.0-1.0","33","23013","female","null","","","","null","","207","","","541912","1","","","","","","300","278100","313","285253","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","490","542641","0.0-2.0-210.0-0.0","33","23013","female","154","","","","68","0","208","","Stimuli/Experimental_stims/localizer/outdoor_scenes/gabriel-garcia-marengo-ht9aLtovtSo-unsplash.jpg","542225","1","outdoor_scenes","","0","0","1","400","278400","416","285566","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","491","542958","0.0-2.0-210.0-1.0","33","23013","female","null","","","","null","","208","","","542641","1","","","","","","300","278800","317","285982","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","492","543388","0.0-2.0-211.0-0.0","33","23013","female","NaN","","","","null","NaN","209","","Stimuli/Experimental_stims/localizer/outdoor_scenes/simon-berger-UqCnDyc_3vA-unsplash.jpg","542958","1","outdoor_scenes","","1","1","0","400","279100","430","286299","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","493","543720","0.0-2.0-211.0-1.0","33","23013","female","null","","","","null","","209","","","543388","1","","","","","","300","279500","332","286729","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","494","544131","0.0-2.0-212.0-0.0","33","23013","female","242","","","","68","0","210","","Stimuli/Experimental_stims/localizer/outdoor_scenes/michael-martinelli-mFbrMEVKCkc-unsplash.jpg","543720","1","outdoor_scenes","","0","0","1","400","279800","411","287061","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","495","544450","0.0-2.0-212.0-1.0","33","23013","female","null","","","","null","","210","","","544131","1","","","","","","300","280200","319","287472","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","496","544864","0.0-2.0-213.0-0.0","33","23013","female","NaN","","","","null","NaN","211","","Stimuli/Experimental_stims/localizer/outdoor_scenes/alessio-furlan-Vw3a0HgE7AM-unsplash.jpg","544450","1","outdoor_scenes","","0","1","0","400","280500","414","287791","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","497","545183","0.0-2.0-213.0-1.0","33","23013","female","null","","","","null","","211","","","544864","1","","","","","","300","280900","319","288205","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","498","545599","0.0-2.0-214.0-0.0","33","23013","female","NaN","","","","null","NaN","212","","Stimuli/Experimental_stims/localizer/outdoor_scenes/john-fowler-aaIN3y2zcMQ-unsplash.jpg","545183","1","outdoor_scenes","","0","1","0","400","281200","416","288524","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","499","545911","0.0-2.0-214.0-1.0","33","23013","female","null","","","","null","","212","","","545599","1","","","","","","300","281600","312","288940","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","500","546326","0.0-2.0-215.0-0.0","33","23013","female","251","","","","68","0","213","","Stimuli/Experimental_stims/localizer/outdoor_scenes/samuel-ferrara-IEHPDNk2-8w-unsplash.jpg","545911","1","outdoor_scenes","","0","0","1","400","281900","415","289252","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
