"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","missed_checkup","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","localizer","","html-keyboard-response","557","1376454","0.0-2.0-246.0-0.0","34","40201","male","NaN","","","","null","NaN","244","","Stimuli/Experimental_stims/localizer/objects/mockup-graphics-aUkYaG12Dgs-unsplash.jpg","","1376040","1","objects","","0","1","0","400","317300","414","324248","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","558","1376772","0.0-2.0-246.0-1.0","34","40201","male","null","","","","null","","244","","","","1376454","1","","","","","","300","317700","318","324662","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","559","1377188","0.0-2.0-247.0-0.0","34","40201","male","NaN","","","","null","NaN","245","","Stimuli/Experimental_stims/localizer/objects/charlesdeluvio-RDjZh9dqlP4-unsplash.jpg","","1376772","1","objects","","1","1","0","400","318000","416","324980","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","560","1391211","0.0-2.0-247.0-1.0","34","40201","male","null","","","","null","","245","","","","1377188","1","","","","","","14000","318400","14023","325396","14000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","end_localizer_phase","","html-keyboard-response","561","1397635","0.0-2.0-247.0-4.0-0.0","34","40201","male","6320","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_instructions","","instructions","562","1414391","0.0-3.0-0.0-0.0","34","40201","male","16742","","[{""page_index"":0,""viewing_time"":3970},{""page_index"":1,""viewing_time"":2739},{""page_index"":2,""viewing_time"":1169},{""page_index"":3,""viewing_time"":1733},{""page_index"":4,""viewing_time"":3469},{""page_index"":5,""viewing_time"":2484},{""page_index"":6,""viewing_time"":1177}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_comprehension_check","","survey-multi-choice","563","1427569","0.0-3.0-0.0-1.0","34","40201","male","13160","{""Q0"":""True"",""Q1"":"""",""Q2"":""Wait until an arrow comes up and then select the image the arrow is pointing at"",""Q3"":""Consider carefully and take your time (up to 3 seconds)"",""Q4"":""D""}","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","564","1429245","0.0-3.0-0.0-2.0-0.0","34","40201","male","1663","","","","68","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_instructions","","instructions","565","1445468","0.0-3.0-0.1-0.1","34","40201","male","16209","","[{""page_index"":0,""viewing_time"":2953},{""page_index"":1,""viewing_time"":1970},{""page_index"":2,""viewing_time"":2143},{""page_index"":3,""viewing_time"":3426},{""page_index"":4,""viewing_time"":2261},{""page_index"":5,""viewing_time"":2243},{""page_index"":6,""viewing_time"":1213}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_comprehension_check","","survey-multi-choice","566","1469920","0.0-3.0-0.1-1.1","34","40201","male","24425","{""Q0"":""True"",""Q1"":""True"",""Q2"":""Press one of the keys to select either the left or right scrambled images"",""Q3"":""Do it as quickly as possible"",""Q4"":""D""}","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","missed_instruction_checkup","","html-keyboard-response","567","1471166","0.0-3.0-0.1-2.1-0.1","34","40201","male","1230","","","","68","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_instructions","","instructions","568","1482781","0.0-3.0-0.2-0.2","34","40201","male","11598","","[{""page_index"":0,""viewing_time"":2092},{""page_index"":1,""viewing_time"":596},{""page_index"":2,""viewing_time"":828},{""page_index"":3,""viewing_time"":1073},{""page_index"":4,""viewing_time"":4210},{""page_index"":5,""viewing_time"":1481},{""page_index"":6,""viewing_time"":1317}]","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_comprehension_check","","survey-multi-choice","569","1499052","0.0-3.0-0.2-1.2","34","40201","male","16247","{""Q0"":""True"",""Q1"":""True"",""Q2"":""Wait until an arrow comes up and then select the image the arrow is pointing at"",""Q3"":""Consider carefully and take your time (up to 3 seconds)"",""Q4"":""D""}","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","html-keyboard-response","570","1502137","0.0-3.0-1.0","34","40201","male","3070","","","","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","571","1505158","0.0-3.0-2.0-0.0","34","40201","male","null","","","","null","","0","","","","1502137","0","","","","1","","3000","332400","3021","339419","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","prac1","1","0","","original","1500","0","","","","","Stimuli/Practice_stims/Deliberation/anthony-delanoix-Q0-fOL2nqZc-unsplash.jpg","Stimuli/Practice_stims/Deliberation/becca-tapert-sY5RjMB1KkE-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","572","1505484","0.0-3.0-2.0-3.0-0.0","34","40201","male","null","","","","null","","0","","","","1505158","","","","","1","","300","335400","326","342440","","","","","","","","","","","","","","","","","0","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","573","1506704","0.0-3.0-2.0-4.0","34","40201","male","null","","","","null","","0","","","","1505484","","","","","","","1200","335700","1220","342766","1200","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","574","1506765","0.0-3.0-2.1-0.1","34","40201","male","47","","","","75","","0","","","","1506704","0","","","","0","","47","336900","61","343986","","0","","","","","","","Stimuli/Practice_stims/Deliberation/becca-tapert-sY5RjMB1KkE-unsplash.jpg","Stimuli/Practice_stims/Deliberation/anthony-delanoix-Q0-fOL2nqZc-unsplash.jpg","prac1","1","0","","original","1500","0","","","","","Stimuli/Practice_stims/Deliberation/anthony-delanoix-Q0-fOL2nqZc-unsplash.jpg","Stimuli/Practice_stims/Deliberation/becca-tapert-sY5RjMB1KkE-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","575","1509733","0.0-3.0-2.1-2.1-0.1","34","40201","male","null","","","","null","","0","","","","1506765","","","","","","","2953","336947","2968","344047","2953","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","576","1510945","0.0-3.0-2.1-4.1","34","40201","male","null","","","","null","","0","","","","1509733","","","","","","","1200","339900","1212","347015","1200","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","577","1513466","0.0-3.0-4.0-0.0","34","40201","male","175","","","","75","","1","","","","1510945","0","","","","0","","2500","341100","2521","348227","","","","","","","","","","","prac2","1","2500","left","scramble","2500","0","","","","","Stimuli/Practice_stims/Deliberation/scramble/scrambled_clay-banks-1KPfcPdbWFM-unsplash.jpg","Stimuli/Practice_stims/Deliberation/scramble/scrambled_melissa-keizer-sV4Pd8wq5_o-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","578","1513981","0.0-3.0-4.0-1.0-0.0","34","40201","male","null","","","","null","","1","","","","1513466","","","","","","","500","343600","515","350748","500","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","0","","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","579","1514296","0.0-3.0-4.0-3.0-0.0","34","40201","male","null","","","","null","","1","","","","1513981","","","","","1","","300","344100","315","351263","","","","","","","","","","","","","","","","","0","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","580","1516515","0.0-3.0-4.0-4.0","34","40201","male","null","","","","null","","1","","","","1514296","","","","","","","2200","344400","2219","351578","2200","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","581","1519038","0.0-3.0-4.1-0.1","34","40201","male","1848","","","","68","","1","","","","1516515","0","","","","0","","2500","346600","2523","353797","","","","","","","","","","","prac2","1","2500","left","scramble","2500","0","","","","","Stimuli/Practice_stims/Deliberation/scramble/scrambled_clay-banks-1KPfcPdbWFM-unsplash.jpg","Stimuli/Practice_stims/Deliberation/scramble/scrambled_melissa-keizer-sV4Pd8wq5_o-unsplash.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","582","1519196","0.0-3.0-4.1-1.1-0.1","34","40201","male","149","","","","75","","1","","","","1519038","","","","","0","","149","349100","158","356320","500","0","","","","","","","Stimuli/Practice_stims/Deliberation/scramble/scrambled_melissa-keizer-sV4Pd8wq5_o-unsplash.jpg","Stimuli/Practice_stims/Deliberation/scramble/scrambled_clay-banks-1KPfcPdbWFM-unsplash.jpg","","","","","","","0","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
