"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","no_response","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","run","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","scramble_acc","scramble_no_response","warning","chosen_left","old_pair","pair_type","old_response","pair_acc","choice_type","reward_type","stimulus_id","outcome_response","outcome_rt","outcome_acc"
"","scramble_prompt","","html-keyboard-response","347","160160","0.0-3.0-166.0-1.0-0.0","11","36963","11","null","","","","null","","82","","","159351","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","800","35200","809","38807","800","0","1","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","348","160268","0.0-3.0-166.0-3.0-0.0","11","36963","11","null","","","","null","","82","","","160160","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","36000","108","39616","","","","1","","","","","","","","","","",""
"","iti","","html-keyboard-response","349","160377","0.0-3.0-166.0-4.0","11","36963","11","null","","","","null","","82","","","160268","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","36100","109","39724","100","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","350","160887","0.0-3.0-168.0-0.0","11","36963","11","null","","","","null","","83","","","160377","","","","","","","","","","1","L","0","500","right","scramble","1000","4","2","30","21","body_parts","faces","Stimuli/Experimental_stims/scramble/body_parts/scrambled_mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_leilani-angel-K84vnnzxmTQ-unsplash.jpg","NaN","NaN","500","36200","510","39833","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","351","161401","0.0-3.0-168.0-1.0-0.0","11","36963","11","null","","","","null","","83","","","160887","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","500","36700","514","40343","500","0","1","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","352","161513","0.0-3.0-168.0-3.0-0.0","11","36963","11","null","","","","null","","83","","","161401","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","37200","112","40857","","","","1","","","","","","","","","","",""
"","iti","","html-keyboard-response","353","161620","0.0-3.0-168.0-4.0","11","36963","11","null","","","","null","","83","","","161513","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","37300","107","40969","100","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","354","162628","0.0-3.0-170.0-0.0","11","36963","11","null","","","","null","","84","","","161620","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","L","0","0","","original","2500","4","2","30","21","body_parts","faces","Stimuli/Experimental_stims/body_parts/mika-korhonen-Xodzxosar18-unsplash.jpg","Stimuli/Experimental_stims/faces/leilani-angel-K84vnnzxmTQ-unsplash.jpg","50","50","1000","37400","1008","41076","","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","355","162737","0.0-3.0-170.0-3.0-0.0","11","36963","11","null","","","","null","","84","","","162628","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","38400","109","42084","","","","1","","","","","","","","","","",""
"","iti","","html-keyboard-response","356","162849","0.0-3.0-170.0-4.0","11","36963","11","null","","","","null","","84","","","162737","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","38500","112","42193","100","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","357","163862","0.0-3.0-172.0-0.0","11","36963","11","null","","","","null","","85","","","162849","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","A","0","0","","original","2800","4","2","6","37","outdoor_scenes","objects","Stimuli/Experimental_stims/outdoor_scenes/meng-ji-8BH_M-53CyA-unsplash.jpg","Stimuli/Experimental_stims/objects/alexander-andrews-VLGWE_SumrA-unsplash.jpg","50","50","1000","38600","1013","42305","","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","358","163977","0.0-3.0-172.0-3.0-0.0","11","36963","11","null","","","","null","","85","","","163862","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","39600","115","43318","","","","1","","","","","","","","","","",""
"","iti","","html-keyboard-response","359","164087","0.0-3.0-172.0-4.0","11","36963","11","null","","","","null","","85","","","163977","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","39700","110","43433","100","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","360","165097","0.0-3.0-174.0-0.0","11","36963","11","null","","","","null","","86","","","164087","","","","","","","","","","1","B","0","1000","left","scramble","2000","4","2","0","15","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_erik-lucatero-d2MSDujJl2g-unsplash.jpg","NaN","NaN","1000","39800","1010","43543","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","361","165106","0.0-3.0-174.0-1.0-0.0","11","36963","11","null","","","","null","","86","","","165097","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","0","40800","9","44553","0","0","1","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","362","165214","0.0-3.0-174.0-3.0-0.0","11","36963","11","null","","","","null","","86","","","165106","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","40800","108","44562","","","","1","","","","","","","","","","",""
"","iti","","html-keyboard-response","363","165328","0.0-3.0-174.0-4.0","11","36963","11","null","","","","null","","86","","","165214","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","40900","114","44670","100","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","364","166342","0.0-3.0-176.0-0.0","11","36963","11","null","","","","null","","87","","","165328","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","G","0","0","","original","1100","4","2","42","4","objects","outdoor_scenes","Stimuli/Experimental_stims/objects/jess-bailey-nOeVi8DsN8U-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","50","50","1000","41000","1014","44784","","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","365","166453","0.0-3.0-176.0-3.0-0.0","11","36963","11","null","","","","null","","87","","","166342","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","42000","111","45798","","","","1","","","","","","","","","","",""
"","iti","","html-keyboard-response","366","166569","0.0-3.0-176.0-4.0","11","36963","11","null","","","","null","","87","","","166453","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","42100","116","45909","100","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","367","167880","0.0-3.0-178.0-0.0","11","36963","11","null","","","","null","","88","","","166569","","","","","","","","","","1","J","0","1300","right","scramble","1800","4","2","23","47","faces","objects","Stimuli/Experimental_stims/scramble/faces/scrambled_rikonavt-HQjfrvdTfak-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","NaN","NaN","1300","42200","1311","46025","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","368","167889","0.0-3.0-178.0-1.0-0.0","11","36963","11","null","","","","null","","88","","","167880","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","-300","43500","9","47336","-300","0","1","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","369","167993","0.0-3.0-178.0-3.0-0.0","11","36963","11","null","","","","null","","88","","","167889","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","43200","104","47345","","","","1","","","","","","","","","","",""
"","iti","","html-keyboard-response","370","168100","0.0-3.0-178.0-4.0","11","36963","11","null","","","","null","","88","","","167993","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","43300","107","47449","100","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","371","168205","0.0-3.0-180.0-0.0","11","36963","11","null","","","","null","","89","","","168100","","","","","","","","","","1","K","0","100","right","scramble","1600","4","2","26","40","body_parts","objects","Stimuli/Experimental_stims/scramble/body_parts/scrambled_engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/scramble/objects/scrambled_fabian-blank-pElSkGRA2NU-unsplash.jpg","NaN","NaN","100","43400","105","47556","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","372","169117","0.0-3.0-180.0-1.0-0.0","11","36963","11","null","","","","null","","89","","","168205","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","900","43500","912","47661","900","0","1","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","373","169233","0.0-3.0-180.0-3.0-0.0","11","36963","11","null","","","","null","","89","","","169117","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","44400","116","48573","","","","1","","","","","","","","","","",""
"","iti","","html-keyboard-response","374","169341","0.0-3.0-180.0-4.0","11","36963","11","null","","","","null","","89","","","169233","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","44500","108","48689","100","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","375","170353","0.0-3.0-182.0-0.0","11","36963","11","null","","","","null","","90","","","169341","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","D","0","0","","original","1500","4","2","43","17","objects","faces","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/faces/good-faces-xmSWVeGEnJw-unsplash.jpg","50","50","1000","44600","1012","48797","","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","376","170462","0.0-3.0-182.0-3.0-0.0","11","36963","11","null","","","","null","","90","","","170353","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","45600","109","49809","","","","1","","","","","","","","","","",""
"","iti","","html-keyboard-response","377","170578","0.0-3.0-182.0-4.0","11","36963","11","null","","","","null","","90","","","170462","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","45700","116","49918","100","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","378","171589","0.0-3.0-184.0-0.0","11","36963","11","null","","","","null","","91","","","170578","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","1","K","0","0","","original","1500","4","2","26","40","body_parts","objects","Stimuli/Experimental_stims/body_parts/engin-akyurt-x_3gyC42btc-unsplash.jpg","Stimuli/Experimental_stims/objects/fabian-blank-pElSkGRA2NU-unsplash.jpg","50","50","1000","45800","1011","50034","","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","379","171703","0.0-3.0-184.0-3.0-0.0","11","36963","11","null","","","","null","","91","","","171589","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","46800","114","51045","","","","1","","","","","","","","","","",""
"","iti","","html-keyboard-response","380","171814","0.0-3.0-184.0-4.0","11","36963","11","null","","","","null","","91","","","171703","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","46900","111","51159","100","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","381","173329","0.0-3.0-186.0-0.0","11","36963","11","null","","","","null","","92","","","171814","","","","","","","","","","1","D","0","1500","right","scramble","4900","4","2","43","17","objects","faces","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_good-faces-xmSWVeGEnJw-unsplash.jpg","NaN","NaN","1500","47000","1515","51270","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","382","173338","0.0-3.0-186.0-1.0-0.0","11","36963","11","null","","","","null","","92","","","173329","NaN","NaN","NaN","NaN","NaN","","","NaN","NaN","","","","","","","","4","","","","","","","","","","-500","48500","9","52785","-500","0","1","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","383","173444","0.0-3.0-186.0-3.0-0.0","11","36963","11","null","","","","null","","92","","","173338","","","","","","","","","","1","","","","","","","4","","","","","","","","","","100","48000","106","52794","","","","1","","","","","","","","","","",""
"","iti","","html-keyboard-response","384","173553","0.0-3.0-186.0-4.0","11","36963","11","null","","","","null","","92","","","173444","","","","","","","","","","","","","","","","","4","","","","","","","","","","100","48100","109","52900","100","","","","","","","","","","","","","",""
