"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","localizer","","html-keyboard-response","348","484465","0.0-2.0-135.0-0.0","32","68112","female","331","","","","68","0","133","","Stimuli/Experimental_stims/localizer/outdoor_scenes/jack-millard-zjyP-UYI-ko-unsplash.jpg","484047","1","outdoor_scenes","","0","0","1","400","171100","418","173524","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","349","484769","0.0-2.0-135.0-1.0","32","68112","female","null","","","","null","","133","","","484465","1","","","","","","300","171500","304","173942","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","350","485183","0.0-2.0-136.0-0.0","32","68112","female","289","","","","68","0","134","","Stimuli/Experimental_stims/localizer/outdoor_scenes/simon-berger-UqCnDyc_3vA-unsplash.jpg","484769","1","outdoor_scenes","","0","0","1","400","171800","414","174246","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","351","485491","0.0-2.0-136.0-1.0","32","68112","female","null","","","","null","","134","","","485183","1","","","","","","300","172200","308","174660","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","352","485894","0.0-2.0-137.0-0.0","32","68112","female","312","","","","68","0","135","","Stimuli/Experimental_stims/localizer/outdoor_scenes/michael-martinelli-mFbrMEVKCkc-unsplash.jpg","485491","1","outdoor_scenes","","0","0","1","400","172500","403","174968","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","353","486206","0.0-2.0-137.0-1.0","32","68112","female","null","","","","null","","135","","","485894","1","","","","","","300","172900","312","175371","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","354","486609","0.0-2.0-138.0-0.0","32","68112","female","346","","","","68","0","136","","Stimuli/Experimental_stims/localizer/outdoor_scenes/derek-mack-CcRZ4k3c6gA-unsplash.jpg","486206","1","outdoor_scenes","","0","0","1","400","173200","403","175683","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","355","486920","0.0-2.0-138.0-1.0","32","68112","female","null","","","","null","","136","","","486609","1","","","","","","300","173600","311","176086","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","356","487326","0.0-2.0-139.0-0.0","32","68112","female","308","","","","68","0","137","","Stimuli/Experimental_stims/localizer/outdoor_scenes/ales-krivec-hsX9KpLLsIE-unsplash.jpg","486920","1","outdoor_scenes","","0","0","1","400","173900","406","176397","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","357","487637","0.0-2.0-139.0-1.0","32","68112","female","null","","","","null","","137","","","487326","1","","","","","","300","174300","311","176803","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","358","488042","0.0-2.0-140.0-0.0","32","68112","female","291","","","","68","0","138","","Stimuli/Experimental_stims/localizer/outdoor_scenes/marcelo-quinan-u0ZgqJD55pE-unsplash.jpg","487637","1","outdoor_scenes","","0","0","1","400","174600","405","177114","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","359","488353","0.0-2.0-140.0-1.0","32","68112","female","null","","","","null","","138","","","488042","1","","","","","","300","175000","311","177519","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","360","488769","0.0-2.0-141.0-0.0","32","68112","female","295","","","","68","0","139","","Stimuli/Experimental_stims/localizer/outdoor_scenes/dawid-zawila--G3rw6Y02D0-unsplash.jpg","488353","1","outdoor_scenes","","0","0","1","400","175300","416","177830","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","361","489076","0.0-2.0-141.0-1.0","32","68112","female","null","","","","null","","139","","","488769","1","","","","","","300","175700","307","178246","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","362","489480","0.0-2.0-142.0-0.0","32","68112","female","396","","","","75","1","140","","Stimuli/Experimental_stims/localizer/outdoor_scenes/luca-bravo-VowIFDxogG4-unsplash.jpg","489076","1","outdoor_scenes","","1","0","1","400","176000","404","178553","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","363","489796","0.0-2.0-142.0-1.0","32","68112","female","null","","","","null","","140","","","489480","1","","","","","","300","176400","316","178957","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","364","490200","0.0-2.0-143.0-0.0","32","68112","female","373","","","","68","0","141","","Stimuli/Experimental_stims/localizer/outdoor_scenes/redd-f-Lm5rkxzgiFQ-unsplash.jpg","489796","1","outdoor_scenes","","0","0","1","400","176700","404","179273","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","365","490509","0.0-2.0-143.0-1.0","32","68112","female","null","","","","null","","141","","","490200","1","","","","","","300","177100","309","179677","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","366","490912","0.0-2.0-144.0-0.0","32","68112","female","330","","","","68","0","142","","Stimuli/Experimental_stims/localizer/outdoor_scenes/john-mark-arnold-XNIjmb6Ax04-unsplash.jpg","490509","1","outdoor_scenes","","0","0","1","400","177400","403","179986","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","367","491225","0.0-2.0-144.0-1.0","32","68112","female","null","","","","null","","142","","","490912","1","","","","","","300","177800","313","180389","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","368","491630","0.0-2.0-145.0-0.0","32","68112","female","312","","","","68","0","143","","Stimuli/Experimental_stims/localizer/outdoor_scenes/kalen-emsley-_LuLiJc1cdo-unsplash.jpg","491225","1","outdoor_scenes","","0","0","1","400","178100","405","180702","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","369","491940","0.0-2.0-145.0-1.0","32","68112","female","null","","","","null","","143","","","491630","1","","","","","","300","178500","310","181107","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","370","492343","0.0-2.0-146.0-0.0","32","68112","female","313","","","","68","0","144","","Stimuli/Experimental_stims/localizer/outdoor_scenes/jordan-heath-4z_SYrG5mgA-unsplash.jpg","491940","1","outdoor_scenes","","0","0","1","400","178800","403","181417","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","371","492656","0.0-2.0-146.0-1.0","32","68112","female","null","","","","null","","144","","","492343","1","","","","","","300","179200","313","181820","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","372","493060","0.0-2.0-147.0-0.0","32","68112","female","309","","","","68","0","145","","Stimuli/Experimental_stims/localizer/outdoor_scenes/simon-berger-twukN12EN7c-unsplash.jpg","492656","1","outdoor_scenes","","0","0","1","400","179500","404","182133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","373","507077","0.0-2.0-147.0-1.0","32","68112","female","null","","","","null","","145","","","493060","1","","","","","","14000","179900","14017","182537","14000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","374","507481","0.0-2.0-148.0-0.0","32","68112","female","NaN","","","","null","NaN","146","","Stimuli/Experimental_stims/localizer/faces/nick-karvounis-JyO_szjGvUw-unsplash.jpg","507077","1","faces","","0","1","0","400","193900","404","196554","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
