"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","missed_checkup","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","localizer","","html-keyboard-response","454","548160","0.0-2.0-198.0-0.0","25","32234","male","252","","","","75","1","196","","Stimuli/Experimental_stims/localizer/outdoor_scenes/sabeer-darr-Upz-tnx2v2s-unsplash.jpg","547740","1","outdoor_scenes","","0","0","0","400","256300","420","268578","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","455","548482","0.0-2.0-198.0-1.0","25","32234","male","null","","","","null","","196","","","548160","1","","","","","","300","256700","322","268998","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","456","548911","0.0-2.0-199.0-0.0","25","32234","male","24","","","","68","0","197","","Stimuli/Experimental_stims/localizer/outdoor_scenes/dave-hoefler-lsoogGC_5dg-unsplash.jpg","548482","1","outdoor_scenes","","0","0","1","400","257000","429","269320","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","457","549217","0.0-2.0-199.0-1.0","25","32234","male","null","","","","null","","197","","","548911","1","","","","","","300","257400","306","269749","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","458","549649","0.0-2.0-200.0-0.0","25","32234","male","256","","","","68","0","198","","Stimuli/Experimental_stims/localizer/outdoor_scenes/pietro-de-grandi-T7K4aEPoGGk-unsplash.jpg","549217","1","outdoor_scenes","","0","0","1","400","257700","432","270055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","459","549969","0.0-2.0-200.0-1.0","25","32234","male","null","","","","null","","198","","","549649","1","","","","","","300","258100","320","270487","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","460","550391","0.0-2.0-201.0-0.0","25","32234","male","204","","","","75","1","199","","Stimuli/Experimental_stims/localizer/outdoor_scenes/quino-al-mBQIfKlvowM-unsplash.jpg","549969","1","outdoor_scenes","","0","0","0","400","258400","422","270807","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","461","550756","0.0-2.0-201.0-1.0","25","32234","male","null","","","","null","","199","","","550391","1","","","","","","300","258800","365","271229","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","462","551172","0.0-2.0-202.0-0.0","25","32234","male","21","","","","68","0","200","","Stimuli/Experimental_stims/localizer/outdoor_scenes/ken-cheung-KonWFWUaAuk-unsplash.jpg","550756","1","outdoor_scenes","","1","0","0","400","259100","416","271594","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","463","551481","0.0-2.0-202.0-1.0","25","32234","male","null","","","","null","","200","","","551172","1","","","","","","300","259500","309","272010","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","464","552006","0.0-2.0-203.0-0.0","25","32234","male","45","","","","75","1","201","","Stimuli/Experimental_stims/localizer/outdoor_scenes/chang-qing-2YQoKbyGvDc-unsplash.jpg","551481","1","outdoor_scenes","","0","0","0","400","259800","525","272319","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","465","552337","0.0-2.0-203.0-1.0","25","32234","male","null","","","","null","","201","","","552006","1","","","","","","300","260200","331","272844","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","466","552745","0.0-2.0-204.0-0.0","25","32234","male","192","","","","68","0","202","","Stimuli/Experimental_stims/localizer/outdoor_scenes/rod-sot-X_vbB7wfv5k-unsplash.jpg","552337","1","outdoor_scenes","","0","0","1","400","260500","408","273175","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","467","553137","0.0-2.0-204.0-1.0","25","32234","male","null","","","","null","","202","","","552745","1","","","","","","300","260900","392","273583","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","468","553575","0.0-2.0-205.0-0.0","25","32234","male","85","","","","68","0","203","","Stimuli/Experimental_stims/localizer/outdoor_scenes/jaanus-jagomagi-FddgewYQF2M-unsplash.jpg","553137","1","outdoor_scenes","","0","0","1","400","261200","438","273975","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","469","553944","0.0-2.0-205.0-1.0","25","32234","male","null","","","","null","","203","","","553575","1","","","","","","300","261600","369","274413","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","470","554371","0.0-2.0-206.0-0.0","25","32234","male","6","","","","68","0","204","","Stimuli/Experimental_stims/localizer/outdoor_scenes/v2osk-1Z2niiBPg5A-unsplash.jpg","553944","1","outdoor_scenes","","0","0","1","400","261900","427","274782","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","471","554685","0.0-2.0-206.0-1.0","25","32234","male","null","","","","null","","204","","","554371","1","","","","","","300","262300","314","275209","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","472","555099","0.0-2.0-207.0-0.0","25","32234","male","30","","","","68","0","205","","Stimuli/Experimental_stims/localizer/outdoor_scenes/mark-harpur-K2s_YE031CA-unsplash.jpg","554685","1","outdoor_scenes","","0","0","1","400","262600","414","275523","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","473","569129","0.0-2.0-207.0-1.0","25","32234","male","null","","","","null","","205","","","555099","1","","","","","","14000","263000","14030","275937","14000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","474","569550","0.0-2.0-208.0-0.0","25","32234","male","4","","","","75","1","206","","Stimuli/Experimental_stims/localizer/faces/stephanie-nakagawa-ADSKIn0ScDg-unsplash.jpg","569129","1","faces","","0","0","0","400","277000","421","289967","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","475","569860","0.0-2.0-208.0-1.0","25","32234","male","null","","","","null","","206","","","569550","1","","","","","","300","277400","310","290388","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","476","570333","0.0-2.0-209.0-0.0","25","32234","male","125","","","","68","0","207","","Stimuli/Experimental_stims/localizer/faces/juan-encalada-WC7KIHo13Fc-unsplash.jpg","569860","1","faces","","0","0","1","400","277700","473","290698","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","477","570643","0.0-2.0-209.0-1.0","25","32234","male","null","","","","null","","207","","","570333","1","","","","","","300","278100","310","291171","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","478","571053","0.0-2.0-210.0-0.0","25","32234","male","253","","","","68","0","208","","Stimuli/Experimental_stims/localizer/faces/matheus-ferrero-W7b3eDUb_2I-unsplash.jpg","570643","1","faces","","0","0","1","400","278400","410","291481","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","479","571366","0.0-2.0-210.0-1.0","25","32234","male","null","","","","null","","208","","","571053","1","","","","","","300","278800","313","291891","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","480","571783","0.0-2.0-211.0-0.0","25","32234","male","310","","","","68","0","209","","Stimuli/Experimental_stims/localizer/faces/mubariz-mehdizadeh-o-wlIFT4zE4-unsplash.jpg","571366","1","faces","","0","0","1","400","279100","417","292204","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","481","572156","0.0-2.0-211.0-1.0","25","32234","male","null","","","","null","","209","","","571783","1","","","","","","300","279500","373","292621","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
