"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","warning","scramble_acc","scramble_no_response","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","scramble_prompt","","html-keyboard-response","1007","1838753","0.0-3.0-166.0-1.0-0.0","30","30126","female","928","","","","75","","82","","","1837809","","","","","0","","928","151100","944","154177","1700","","0","43","20","objects","faces","","","Stimuli/Experimental_stims/scramble/objects/scrambled_jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_justin-chen-J7Cf1Gch49E-unsplash.jpg","","","","","","","4","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","1008","1839547","0.0-3.0-166.0-2.0-0.0","30","30126","female","null","","","","null","","82","","","1838753","","","","","","","772","152028","794","155121","772","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","1009","1840881","0.0-3.0-166.0-4.0","30","30126","female","null","","","","null","","82","","","1839547","","","","","","","1300","152800","1334","155915","1300","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","1010","1841906","0.0-3.0-168.0-0.0","30","30126","female","null","","","","null","","83","","","1840881","2","","","","1","","1000","154100","1025","157249","","","","","","","","","","","","B","0","1000","left","scramble","2800","4","11","12","outdoor_scenes","faces","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_aiony-haust-jmATI5Q_YgY-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","1011","1842872","0.0-3.0-168.0-1.0-0.0","30","30126","female","942","","","","68","","83","","","1841906","","","","","0","","942","155100","966","158274","2000","","1","11","12","outdoor_scenes","faces","","","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/scramble/faces/scrambled_aiony-haust-jmATI5Q_YgY-unsplash.jpg","","","","","","","4","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","1012","1843943","0.0-3.0-168.0-2.0-0.0","30","30126","female","null","","","","null","","83","","","1842872","","","","","","","1058","156042","1071","159240","1058","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","1013","1846767","0.0-3.0-168.0-4.0","30","30126","female","null","","","","null","","83","","","1843943","","","","","","","2800","157100","2824","160311","2800","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","1014","1848259","0.0-3.0-170.0-0.0","30","30126","female","1466","","","","68","","84","","","1846767","2","","","","0","","1466","159900","1492","163135","","","1","46","32","objects","body_parts","46","34","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","E","0","0","","original","1100","4","46","32","objects","body_parts","Stimuli/Experimental_stims/objects/mockup-graphics-PNsj6RiHAF4-unsplash.jpg","Stimuli/Experimental_stims/body_parts/towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","46","34","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","1015","1849815","0.0-3.0-170.0-2.0-0.0","30","30126","female","null","","","","null","","84","","","1848259","","","","","","","1534","161366","1556","164627","1534","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","1016","1850943","0.0-3.0-170.0-4.0","30","30126","female","null","","","","null","","84","","","1849815","","","","","","","1100","162900","1128","166183","1100","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","1017","1852067","0.0-3.0-172.0-0.0","30","30126","female","null","","","","null","","85","","","1850943","2","","","","1","","1100","164000","1124","167311","","","","","","","","","","","","G","0","1100","left","scramble","2300","4","36","3","objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_henry-be-NLF6hTe4PAg-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","1018","1853000","0.0-3.0-172.0-1.0-0.0","30","30126","female","919","","","","68","","85","","","1852067","","","","","0","","919","165100","933","168435","1900","","1","36","3","objects","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_henry-be-NLF6hTe4PAg-unsplash.jpg","","","","","","","4","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","1019","1854003","0.0-3.0-172.0-2.0-0.0","30","30126","female","null","","","","null","","85","","","1853000","","","","","","","981","166019","1003","169368","981","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","1020","1856322","0.0-3.0-172.0-4.0","30","30126","female","null","","","","null","","85","","","1854003","","","","","","","2300","167000","2319","170371","2300","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","1021","1859398","0.0-3.0-174.0-0.0","30","30126","female","null","","","","null","","86","","","1856322","2","","","","1","","3000","169300","3076","172690","","","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","J","0","0","","original","2200","4","20","43","faces","objects","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/objects/jonathan-greenaway-Y4hGgeiFn3s-unsplash.jpg","44","82","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_no_response","","html-keyboard-response","1022","1859736","0.0-3.0-174.0-3.0-0.0","30","30126","female","null","","","","null","","86","","","1859398","","","","","1","","300","172300","338","175766","","","","","","","","","","","","","","","","","","4","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","1023","1861669","0.0-3.0-174.0-4.0","30","30126","female","null","","","","null","","86","","","1859736","","","","","","","1900","172600","1933","176104","1900","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","1024","1862894","0.0-3.0-176.0-0.0","30","30126","female","1202","","","","68","","87","","","1861669","2","","","","0","","1202","174500","1225","178037","","","1","47","22","objects","faces","56","46","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","D","0","0","","original","1400","4","47","22","objects","faces","Stimuli/Experimental_stims/objects/ronaldo-arthur-vidal-Cdz_lvnl37k-unsplash.jpg","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","56","46","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","1025","1864716","0.0-3.0-176.0-2.0-0.0","30","30126","female","null","","","","null","","87","","","1862894","","","","","","","1798","175702","1822","179262","1798","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","1026","1866132","0.0-3.0-176.0-4.0","30","30126","female","null","","","","null","","87","","","1864716","","","","","","","1400","177500","1416","181084","1400","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","1027","1866348","0.0-3.0-178.0-0.0","30","30126","female","null","","","","null","","88","","","1866132","2","","","","1","","200","178900","216","182500","","","","","","","","","","","","F","0","200","left","scramble","2900","4","17","24","faces","body_parts","Stimuli/Experimental_stims/scramble/faces/scrambled_good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_clay-banks-LjqARJaJotc-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","1028","1867258","0.0-3.0-178.0-1.0-0.0","30","30126","female","892","","","","68","","88","","","1866348","","","","","0","","892","179100","910","182716","2800","","1","17","24","faces","body_parts","","","Stimuli/Experimental_stims/scramble/faces/scrambled_good-faces-xmSWVeGEnJw-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_clay-banks-LjqARJaJotc-unsplash.jpg","","","","","","","4","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","1029","1869200","0.0-3.0-178.0-2.0-0.0","30","30126","female","null","","","","null","","88","","","1867258","","","","","","","1908","179992","1942","183626","1908","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","1030","1872141","0.0-3.0-178.0-4.0","30","30126","female","null","","","","null","","88","","","1869200","","","","","","","2900","181900","2941","185568","2900","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","1031","1873396","0.0-3.0-180.0-0.0","30","30126","female","1218","","","","75","","89","","","1872141","2","","","","0","","1218","184800","1255","188509","","","0","12","11","faces","outdoor_scenes","61","78","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","B","0","0","","original","1600","4","11","12","outdoor_scenes","faces","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/faces/aiony-haust-jmATI5Q_YgY-unsplash.jpg","78","61","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation_confirmation","","html-keyboard-response","1032","1875217","0.0-3.0-180.0-2.0-0.0","30","30126","female","null","","","","null","","89","","","1873396","","","","","","","1782","186018","1821","189764","1782","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti","","html-keyboard-response","1033","1876856","0.0-3.0-180.0-4.0","30","30126","female","null","","","","null","","89","","","1875217","","","","","","","1600","187800","1639","191585","1600","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","deliberation","","html-keyboard-response","1034","1877896","0.0-3.0-182.0-0.0","30","30126","female","null","","","","null","","90","","","1876856","2","","","","1","","1000","189400","1040","193224","","","","","","","","","","","","C","0","1000","right","scramble","3000","4","0","34","outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wagner-santos-mBWMvIuVnso-unsplash.jpg","NaN","NaN","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","scramble_prompt","","html-keyboard-response","1035","1878682","0.0-3.0-182.0-1.0-0.0","30","30126","female","759","","","","75","","90","","","1877896","","","","","0","","759","190400","786","194264","2000","","0","34","0","body_parts","outdoor_scenes","","","Stimuli/Experimental_stims/scramble/body_parts/scrambled_wagner-santos-mBWMvIuVnso-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","","","","","","","4","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
