"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","warning","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"","localizer","","html-keyboard-response","218","358897","0.0-2.0-75.0-0.0","27","56536","female","388","","","","68","0","73","","Stimuli/Experimental_stims/localizer/objects/alex-lvrs-2zDw14yCYqk-unsplash.jpg","358493","1","objects","","0","0","1","400","88000","404","88666","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","219","359200","0.0-2.0-75.0-1.0","27","56536","female","null","","","","null","","73","","","358897","1","","","","","","300","88400","303","89070","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","220","359607","0.0-2.0-76.0-0.0","27","56536","female","342","","","","68","0","74","","Stimuli/Experimental_stims/localizer/objects/hipster-mum-XookgCxFw6Q-unsplash.jpg","359200","1","objects","","0","0","1","400","88700","407","89373","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","221","359913","0.0-2.0-76.0-1.0","27","56536","female","null","","","","null","","74","","","359607","1","","","","","","300","89100","306","89780","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","222","360317","0.0-2.0-77.0-0.0","27","56536","female","392","","","","68","0","75","","Stimuli/Experimental_stims/localizer/objects/ian-talmacs-ugqU0a4P18U-unsplash.jpg","359913","1","objects","","0","0","1","400","89400","404","90086","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","223","360622","0.0-2.0-77.0-1.0","27","56536","female","null","","","","null","","75","","","360317","1","","","","","","300","89800","305","90490","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","224","361027","0.0-2.0-78.0-0.0","27","56536","female","346","","","","68","0","76","","Stimuli/Experimental_stims/localizer/objects/chris-briggs-FobzAZJGM9M-unsplash.jpg","360622","1","objects","","0","0","1","400","90100","405","90795","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","225","361331","0.0-2.0-78.0-1.0","27","56536","female","null","","","","null","","76","","","361027","1","","","","","","300","90500","304","91200","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","226","361738","0.0-2.0-79.0-0.0","27","56536","female","311","","","","68","0","77","","Stimuli/Experimental_stims/localizer/objects/recha-oktaviani-t__61ap00Mc-unsplash.jpg","361331","1","objects","","0","0","1","400","90800","407","91504","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","227","362043","0.0-2.0-79.0-1.0","27","56536","female","null","","","","null","","77","","","361738","1","","","","","","300","91200","305","91911","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","228","362447","0.0-2.0-80.0-0.0","27","56536","female","294","","","","68","0","78","","Stimuli/Experimental_stims/localizer/objects/jonny-caspari-wsvCC6UyKjs-unsplash.jpg","362043","1","objects","","0","0","1","400","91500","404","92216","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","229","362751","0.0-2.0-80.0-1.0","27","56536","female","null","","","","null","","78","","","362447","1","","","","","","300","91900","304","92620","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","230","363156","0.0-2.0-81.0-0.0","27","56536","female","335","","","","68","0","79","","Stimuli/Experimental_stims/localizer/objects/markus-spiske-ANrVtttbNss-unsplash.jpg","362751","1","objects","","0","0","1","400","92200","405","92924","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","231","363461","0.0-2.0-81.0-1.0","27","56536","female","null","","","","null","","79","","","363156","1","","","","","","300","92600","305","93329","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","232","363866","0.0-2.0-82.0-0.0","27","56536","female","NaN","","","","null","NaN","80","","Stimuli/Experimental_stims/localizer/objects/ignat-dolomanov-kFBDVnmskPA-unsplash.jpg","363461","1","objects","","0","1","0","400","92900","405","93634","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","233","364172","0.0-2.0-82.0-1.0","27","56536","female","null","","","","null","","80","","","363866","1","","","","","","300","93300","306","94039","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","234","364577","0.0-2.0-83.0-0.0","27","56536","female","361","","","","68","0","81","","Stimuli/Experimental_stims/localizer/objects/mockup-graphics-Pj2PY-E-LfM-unsplash.jpg","364172","1","objects","","0","0","1","400","93600","405","94345","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","235","364882","0.0-2.0-83.0-1.0","27","56536","female","null","","","","null","","81","","","364577","1","","","","","","300","94000","305","94750","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","236","365287","0.0-2.0-84.0-0.0","27","56536","female","344","","","","68","0","82","","Stimuli/Experimental_stims/localizer/objects/lance-reis-v0FYj9iioQg-unsplash.jpg","364882","1","objects","","0","0","1","400","94300","405","95055","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","237","365592","0.0-2.0-84.0-1.0","27","56536","female","null","","","","null","","82","","","365287","1","","","","","","300","94700","305","95460","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","238","366009","0.0-2.0-85.0-0.0","27","56536","female","332","","","","68","0","83","","Stimuli/Experimental_stims/localizer/objects/mockup-graphics-U6ZMEefFGx8-unsplash.jpg","365592","1","objects","","0","0","1","400","95000","417","95765","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","239","366319","0.0-2.0-85.0-1.0","27","56536","female","null","","","","null","","83","","","366009","1","","","","","","300","95400","310","96182","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","240","366724","0.0-2.0-86.0-0.0","27","56536","female","354","","","","75","1","84","","Stimuli/Experimental_stims/localizer/objects/engin-akyurt-bbbKzTmY2Gg-unsplash.jpg","366319","1","objects","","1","0","1","400","95700","405","96492","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","241","367028","0.0-2.0-86.0-1.0","27","56536","female","null","","","","null","","84","","","366724","1","","","","","","300","96100","304","96897","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","242","367434","0.0-2.0-87.0-0.0","27","56536","female","NaN","","","","null","NaN","85","","Stimuli/Experimental_stims/localizer/objects/eugene-chystiakov-3neSwyntbQ8-unsplash.jpg","367028","1","objects","","0","1","0","400","96400","406","97201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","243","381439","0.0-2.0-87.0-1.0","27","56536","female","null","","","","null","","85","","","367434","1","","","","","","14000","96800","14005","97607","14000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","244","381855","0.0-2.0-88.0-0.0","27","56536","female","291","","","","68","0","86","","Stimuli/Experimental_stims/localizer/body_parts/bady-abbas-N-VEeMnm7gE-unsplash.jpg","381439","1","body_parts","","0","0","1","400","110800","416","111612","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","245","382159","0.0-2.0-88.0-1.0","27","56536","female","null","","","","null","","86","","","381855","1","","","","","","300","111200","304","112028","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","246","382565","0.0-2.0-89.0-0.0","27","56536","female","205","","","","68","0","87","","Stimuli/Experimental_stims/localizer/body_parts/sincerely-media-QyzlAZjm0r0-unsplash.jpg","382159","1","body_parts","","1","0","0","400","111500","406","112332","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","247","382870","0.0-2.0-89.0-1.0","27","56536","female","null","","","","null","","87","","","382565","1","","","","","","300","111900","305","112738","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
