"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","missed_checkup","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","scramble_no_response","warning","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating"
"","iti_localizer","","html-keyboard-response","233","327035","0.0-2.0-80.0-1.0","27","87740","Female","null","","","","null","","78","","","326727","1","","","","","","300","91900","308","95301","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","234","327448","0.0-2.0-81.0-0.0","27","87740","Female","NaN","","","","null","NaN","79","","Stimuli/Experimental_stims/localizer/objects/markus-spiske-ANrVtttbNss-unsplash.jpg","327035","1","objects","","0","1","0","400","92200","413","95609","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","235","327811","0.0-2.0-81.0-1.0","27","87740","Female","null","","","","null","","79","","","327448","1","","","","","","300","92600","363","96022","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","236","328220","0.0-2.0-82.0-0.0","27","87740","Female","NaN","","","","null","NaN","80","","Stimuli/Experimental_stims/localizer/objects/ignat-dolomanov-kFBDVnmskPA-unsplash.jpg","327811","1","objects","","0","1","0","400","92900","409","96385","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","237","328544","0.0-2.0-82.0-1.0","27","87740","Female","null","","","","null","","80","","","328220","1","","","","","","300","93300","324","96794","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","238","328960","0.0-2.0-83.0-0.0","27","87740","Female","1","","","","68","0","81","","Stimuli/Experimental_stims/localizer/objects/mockup-graphics-Pj2PY-E-LfM-unsplash.jpg","328544","1","objects","","0","0","1","400","93600","416","97118","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","239","329276","0.0-2.0-83.0-1.0","27","87740","Female","null","","","","null","","81","","","328960","1","","","","","","300","94000","316","97534","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","240","329701","0.0-2.0-84.0-0.0","27","87740","Female","1","","","","68","0","82","","Stimuli/Experimental_stims/localizer/objects/lance-reis-v0FYj9iioQg-unsplash.jpg","329276","1","objects","","0","0","1","400","94300","425","97850","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","241","330015","0.0-2.0-84.0-1.0","27","87740","Female","null","","","","null","","82","","","329701","1","","","","","","300","94700","314","98275","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","242","330433","0.0-2.0-85.0-0.0","27","87740","Female","0","","","","68","0","83","","Stimuli/Experimental_stims/localizer/objects/mockup-graphics-U6ZMEefFGx8-unsplash.jpg","330015","1","objects","","0","0","1","400","95000","418","98589","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","243","330740","0.0-2.0-85.0-1.0","27","87740","Female","null","","","","null","","83","","","330433","1","","","","","","300","95400","307","99007","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","244","331154","0.0-2.0-86.0-0.0","27","87740","Female","NaN","","","","null","NaN","84","","Stimuli/Experimental_stims/localizer/objects/engin-akyurt-bbbKzTmY2Gg-unsplash.jpg","330740","1","objects","","1","1","0","400","95700","414","99314","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","245","331470","0.0-2.0-86.0-1.0","27","87740","Female","null","","","","null","","84","","","331154","1","","","","","","300","96100","316","99728","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","246","331880","0.0-2.0-87.0-0.0","27","87740","Female","130","","","","75","1","85","","Stimuli/Experimental_stims/localizer/objects/eugene-chystiakov-3neSwyntbQ8-unsplash.jpg","331470","1","objects","","0","0","0","400","96400","410","100044","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","247","345898","0.0-2.0-87.0-1.0","27","87740","Female","null","","","","null","","85","","","331880","1","","","","","","14000","96800","14018","100454","14000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","248","346314","0.0-2.0-88.0-0.0","27","87740","Female","NaN","","","","null","NaN","86","","Stimuli/Experimental_stims/localizer/body_parts/bady-abbas-N-VEeMnm7gE-unsplash.jpg","345898","1","body_parts","","0","1","0","400","110800","416","114472","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","249","346629","0.0-2.0-88.0-1.0","27","87740","Female","null","","","","null","","86","","","346314","1","","","","","","300","111200","315","114888","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","250","347044","0.0-2.0-89.0-0.0","27","87740","Female","NaN","","","","null","NaN","87","","Stimuli/Experimental_stims/localizer/body_parts/sincerely-media-QyzlAZjm0r0-unsplash.jpg","346629","1","body_parts","","1","1","0","400","111500","415","115203","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","251","347352","0.0-2.0-89.0-1.0","27","87740","Female","null","","","","null","","87","","","347044","1","","","","","","300","111900","308","115618","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","252","347767","0.0-2.0-90.0-0.0","27","87740","Female","NaN","","","","null","NaN","88","","Stimuli/Experimental_stims/localizer/body_parts/jeremy-yap-TfJEi17kA0w-unsplash.jpg","347352","1","body_parts","","0","1","0","400","112200","415","115926","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","253","348077","0.0-2.0-90.0-1.0","27","87740","Female","null","","","","null","","88","","","347767","1","","","","","","300","112600","310","116341","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","254","348488","0.0-2.0-91.0-0.0","27","87740","Female","NaN","","","","null","NaN","89","","Stimuli/Experimental_stims/localizer/body_parts/matheus-frade-eyzdb1C3JDM-unsplash.jpg","348077","1","body_parts","","0","1","0","400","112900","411","116651","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","255","348873","0.0-2.0-91.0-1.0","27","87740","Female","null","","","","null","","89","","","348488","1","","","","","","300","113300","385","117062","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","256","349289","0.0-2.0-92.0-0.0","27","87740","Female","1","","","","68","0","90","","Stimuli/Experimental_stims/localizer/body_parts/priscilla-du-preez-e6fcNpur53A-unsplash.jpg","348873","1","body_parts","","0","0","1","400","113600","416","117447","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","257","349610","0.0-2.0-92.0-1.0","27","87740","Female","null","","","","null","","90","","","349289","1","","","","","","300","114000","321","117863","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","258","350024","0.0-2.0-93.0-0.0","27","87740","Female","42","","","","68","0","91","","Stimuli/Experimental_stims/localizer/body_parts/nihal-karkala-LlOfbQD-IJ0-unsplash.jpg","349610","1","body_parts","","0","0","1","400","114300","414","118184","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","259","350340","0.0-2.0-93.0-1.0","27","87740","Female","null","","","","null","","91","","","350024","1","","","","","","300","114700","316","118598","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","260","350753","0.0-2.0-94.0-0.0","27","87740","Female","21","","","","68","0","92","","Stimuli/Experimental_stims/localizer/body_parts/niu-niu-5HzOtV-FSlw-unsplash.jpg","350340","1","body_parts","","0","0","1","400","115000","413","118914","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","iti_localizer","","html-keyboard-response","261","351070","0.0-2.0-94.0-1.0","27","87740","Female","null","","","","null","","92","","","350753","1","","","","","","300","115400","317","119327","300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","localizer","","html-keyboard-response","262","351497","0.0-2.0-95.0-0.0","27","87740","Female","NaN","","","","null","NaN","93","","Stimuli/Experimental_stims/localizer/body_parts/igordoon-primus-CdyHqfrbGIs-unsplash.jpg","351070","1","body_parts","","0","1","0","400","115700","427","119644","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
