"","success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","age","PID","gender","rt","responses","view_history","repeat_instructions","key_press","response","index","stimulus_index","path","missed_checkup","start_time_elapsed","run","task","isi","is_odd_ball","no_response","acc","duration","onset","duration_time_elapsed","onset_time_elapsed","trial_duration","left_chosen","chosen_stimulus","unchosen_stimulus","chosen_category","unchosen_category","chosen_rating","unchosen_rating","chosen_path","unchosen_path","pair_id","practice","scramble_screen_time","scramble_instructed_side","stim_type","iti","block","left_stimulus","right_stimulus","left_category","right_category","left_path","right_path","left_rating","right_rating","scramble_acc","stimulus_id","item_id","outcome","response_rt","deliberation_reward_tally","choice_type","gain_left","left_item_id","right_item_id","warning","higher_outcome_chosen","chosen_left","old_pair","pair_type","old_response","pair_acc","reward_type","outcome_response","outcome_rt","outcome_acc","category","choice","deliberated_stim","old_rating","new_rating","total_reward_tally"
"892","","scramble_prompt","","html-keyboard-response",891,1129755,"0.0-3.0-188.0-1.0-0.0",33,21859,"Female","64","","",NA,"75","",93,NA,"",NA,1129677,NA,"",NA,NA,0,NA,64,206700,78,211310,2300,0,0,27,"outdoor_scenes","body_parts",NA,NA,"Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_heike-mintel-i_Gns0ELnLw-unsplash.jpg","",NA,NA,"","","",4,NA,NA,"","","","",NA,NA,0,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"893","","deliberation_confirmation","","html-keyboard-response",892,1132030,"0.0-3.0-188.0-2.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",93,NA,"",NA,1129755,NA,"",NA,NA,NA,NA,2236,206764,2275,211388,2236,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",4,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"894","","iti","","html-keyboard-response",893,1134556,"0.0-3.0-188.0-4.0",33,21859,"Female",NA,"","",NA,NA,"",93,NA,"",NA,1132030,NA,"",NA,NA,NA,NA,2500,209000,2526,213663,2500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",4,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"895","","deliberation","","html-keyboard-response",894,1134715,"0.0-3.0-190.0-0.0",33,21859,"Female","144","","",NA,"68","",94,NA,"",NA,1134556,2,"",NA,NA,0,NA,144,211500,159,216189,NA,1,20,25,"faces","body_parts",53,72,"Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg","F",0,0,"","original","1100",4,20,25,"faces","body_parts","Stimuli/Experimental_stims/faces/justin-chen-J7Cf1Gch49E-unsplash.jpg","Stimuli/Experimental_stims/body_parts/engin-akyurt-Q2rfH3GW39c-unsplash.jpg",53,72,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"896","","deliberation_confirmation","","html-keyboard-response",895,1137596,"0.0-3.0-190.0-2.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",94,NA,"",NA,1134715,NA,"",NA,NA,NA,NA,2856,211644,2881,216348,2856,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",4,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"897","","iti","","html-keyboard-response",896,1138724,"0.0-3.0-190.0-4.0",33,21859,"Female",NA,"","",NA,NA,"",94,NA,"",NA,1137596,NA,"",NA,NA,NA,NA,1100,214500,1128,219229,1100,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",4,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"898","","deliberation","","html-keyboard-response",897,1140542,"0.0-3.0-192.0-0.0",33,21859,"Female","149","","",NA,"75","",95,NA,"",NA,1138724,2,"",NA,NA,0,NA,1800,215600,1818,220357,NA,NA,NA,NA,"","",NA,NA,"","","E",0,1800,"right","scramble","1100",4,36,32,"objects","body_parts","Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"899","","scramble_prompt","","html-keyboard-response",898,1140584,"0.0-3.0-192.0-1.0-0.0",33,21859,"Female","29","","",NA,"68","",95,NA,"",NA,1140542,NA,"",NA,NA,0,NA,29,217400,42,222175,1200,1,36,32,"objects","body_parts",NA,NA,"Stimuli/Experimental_stims/scramble/objects/scrambled_alexander-andrews-JYGnB9gTCls-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_towfiqu-barbhuiya-3AsiVDsZnHg-unsplash.jpg","",NA,NA,"","","",4,NA,NA,"","","","",NA,NA,0,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"900","","deliberation_confirmation","","html-keyboard-response",899,1141816,"0.0-3.0-192.0-2.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",95,NA,"",NA,1140584,NA,"",NA,NA,NA,NA,1171,217429,1232,222217,1171,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",4,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"901","","iti","","html-keyboard-response",900,1142929,"0.0-3.0-192.0-4.0",33,21859,"Female",NA,"","",NA,NA,"",95,NA,"",NA,1141816,NA,"",NA,NA,NA,NA,1100,218600,1113,223449,1100,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",4,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"902","","deliberation","","html-keyboard-response",901,1143960,"0.0-3.0-194.0-0.0",33,21859,"Female","318","","",NA,"68","",96,NA,"",NA,1142929,2,"",NA,NA,0,NA,1000,219700,1031,224562,NA,NA,NA,NA,"","",NA,NA,"","","C",0,1000,"right","scramble","1300",4,4,30,"outdoor_scenes","body_parts","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_mika-korhonen-Xodzxosar18-unsplash.jpg",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"903","","scramble_prompt","","html-keyboard-response",902,1144158,"0.0-3.0-194.0-1.0-0.0",33,21859,"Female","185","","",NA,"68","",96,NA,"",NA,1143960,NA,"",NA,NA,0,NA,185,220700,198,225593,2000,1,4,30,"outdoor_scenes","body_parts",NA,NA,"Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_jarrett-kow-1ZOyYPOBn7I-unsplash.jpg","Stimuli/Experimental_stims/scramble/body_parts/scrambled_mika-korhonen-Xodzxosar18-unsplash.jpg","",NA,NA,"","","",4,NA,NA,"","","","",NA,NA,0,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"904","","deliberation_confirmation","","html-keyboard-response",903,1145985,"0.0-3.0-194.0-2.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",96,NA,"",NA,1144158,NA,"",NA,NA,NA,NA,1815,220885,1827,225791,1815,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",4,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"905","","iti","","html-keyboard-response",904,1147302,"0.0-3.0-194.0-4.0",33,21859,"Female",NA,"","",NA,NA,"",96,NA,"",NA,1145985,NA,"",NA,NA,NA,NA,1300,222700,1317,227618,1300,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",4,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"906","","deliberation","","html-keyboard-response",905,1147461,"0.0-3.0-196.0-0.0",33,21859,"Female","139","","",NA,"68","",97,NA,"",NA,1147302,2,"",NA,NA,0,NA,139,224000,159,228935,NA,1,27,0,"body_parts","outdoor_scenes",82,77,"Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg","I",0,0,"","original","2500",4,27,0,"body_parts","outdoor_scenes","Stimuli/Experimental_stims/body_parts/heike-mintel-i_Gns0ELnLw-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/aleksandra-boguslawska-MS7KD9Ti7FQ-unsplash.jpg",82,77,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"907","","deliberation_confirmation","","html-keyboard-response",906,1150336,"0.0-3.0-196.0-2.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",97,NA,"",NA,1147461,NA,"",NA,NA,NA,NA,2861,224139,2875,229094,2861,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",4,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"908","","iti","","html-keyboard-response",907,1152854,"0.0-3.0-196.0-4.0",33,21859,"Female",NA,"","",NA,NA,"",97,NA,"",NA,1150336,NA,"",NA,NA,NA,NA,2500,227000,2518,231969,2500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",4,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"909","","deliberation","","html-keyboard-response",908,1152992,"0.0-3.0-198.0-0.0",33,21859,"Female","123","","",NA,"75","",98,NA,"",NA,1152854,2,"",NA,NA,0,NA,123,229500,138,234487,NA,0,11,22,"outdoor_scenes","faces",91,64,"Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","H",0,0,"","original","1800",4,22,11,"faces","outdoor_scenes","Stimuli/Experimental_stims/faces/ravi-patel-VMGAbeeJTKo-unsplash.jpg","Stimuli/Experimental_stims/outdoor_scenes/stephen-leonardi-gyIRjKPXupE-unsplash.jpg",64,91,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"910","","deliberation_confirmation","","html-keyboard-response",909,1155887,"0.0-3.0-198.0-2.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",98,NA,"",NA,1152992,NA,"",NA,NA,NA,NA,2877,229623,2895,234625,2877,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",4,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"911","","iti","","html-keyboard-response",910,1157732,"0.0-3.0-198.0-4.0",33,21859,"Female",NA,"","",NA,NA,"",98,NA,"",NA,1155887,NA,"",NA,NA,NA,NA,1800,232500,1845,237520,1800,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",4,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"912","","deliberation","","html-keyboard-response",911,1158851,"0.0-3.0-200.0-0.0",33,21859,"Female","27","","",NA,"68","",99,NA,"",NA,1157732,2,"",NA,NA,0,NA,1100,234300,1119,239365,NA,NA,NA,NA,"","",NA,NA,"","","G",0,1100,"left","scramble","2700",4,40,3,"objects","outdoor_scenes","Stimuli/Experimental_stims/scramble/objects/scrambled_fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_henry-be-NLF6hTe4PAg-unsplash.jpg",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"913","","scramble_prompt","","html-keyboard-response",912,1159447,"0.0-3.0-200.0-1.0-0.0",33,21859,"Female","580","","",NA,"68","",99,NA,"",NA,1158851,NA,"",NA,NA,0,NA,580,235400,596,240484,1900,1,40,3,"objects","outdoor_scenes",NA,NA,"Stimuli/Experimental_stims/scramble/objects/scrambled_fabian-blank-pElSkGRA2NU-unsplash.jpg","Stimuli/Experimental_stims/scramble/outdoor_scenes/scrambled_henry-be-NLF6hTe4PAg-unsplash.jpg","",NA,NA,"","","",4,NA,NA,"","","","",NA,NA,1,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"914","","deliberation_confirmation","","html-keyboard-response",913,1160780,"0.0-3.0-200.0-2.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",99,NA,"",NA,1159447,NA,"",NA,NA,NA,NA,1320,235980,1333,241080,1320,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",4,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"915","","iti","","html-keyboard-response",914,1163584,"0.0-3.0-200.0-4.0",33,21859,"Female",NA,"","",NA,NA,"",99,NA,"",NA,1160780,NA,"",NA,NA,NA,NA,2700,237300,2804,242413,2700,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",4,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"916","","end_deliberation_phase","","html-keyboard-response",915,1163948,"0.0-3.0-200.0-7.0-0.0",33,21859,"Female","144","","",NA,"68","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"917","","outcome_learning_instructions","","instructions",916,1179860,"0.0-4.0-0.0-0.0",33,21859,"Female","15892","","[{""page_index"":0,""viewing_time"":6365},{""page_index"":1,""viewing_time"":3422},{""page_index"":2,""viewing_time"":4844},{""page_index"":3,""viewing_time"":1260}]",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"918","","reward_comprehension_check","","survey-multi-choice",917,1192300,"0.0-4.0-0.0-1.0",33,21859,"Female","12410","{""Q0"":""True"",""Q1"":""True"",""Q2"":""Do not press a key"",""Q3"":""Press the D key to signal a gain outcome"",""Q4"":""Press the K key to signal a no gain outcome""}","",0,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"919","","","","html-keyboard-response",918,1195544,"0.0-4.0-1.0",33,21859,"Female","3229","","",NA,"68","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"920","","show_chosen_item","","html-keyboard-response",919,1197112,"0.0-4.0-2.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",0,NA,"",NA,1195544,0,"",1000,NA,NA,NA,1500,240000,1568,245217,NA,NA,NA,NA,"","",NA,NA,"","","",1,NA,"","","1500",NA,NA,NA,"","","","",NA,NA,NA,NA,"prac1","gain",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"921","","isi_outcome_learning","","html-keyboard-response",920,1198140,"0.0-4.0-2.0-1.0",33,21859,"Female",NA,"","",NA,NA,"",0,NA,"",NA,1197112,0,"",NA,NA,NA,NA,1000,241500,1028,246785,1000,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"922","","show_reward","","html-keyboard-response",921,1199661,"0.0-4.0-2.0-2.0",33,21859,"Female","170","","",NA,"68","gain",0,NA,"",NA,1198140,0,"",NA,NA,0,NA,1500,242500,1521,247813,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",170,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"923","","iti_outcome_learning","","html-keyboard-response",922,1201347,"0.0-4.0-2.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",0,NA,"",NA,1199661,0,"",NA,NA,NA,NA,1500,243500,1686,249334,1500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"924","","show_chosen_item","","html-keyboard-response",923,1202868,"0.0-4.0-3.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",1,NA,"",NA,1201347,0,"",1500,NA,NA,NA,1500,245000,1521,251020,NA,NA,NA,NA,"","",NA,NA,"","","",1,NA,"","","1000",NA,NA,NA,"","","","",NA,NA,NA,NA,"prac2","no-gain",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"925","","isi_outcome_learning","","html-keyboard-response",924,1204395,"0.0-4.0-3.0-1.0",33,21859,"Female",NA,"","",NA,NA,"",1,NA,"",NA,1202868,0,"",NA,NA,NA,NA,1500,246500,1527,252541,1500,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"926","","show_reward","","html-keyboard-response",925,1205958,"0.0-4.0-3.0-2.0",33,21859,"Female","23","","",NA,"75","no_gain",1,NA,"",NA,1204395,0,"",NA,NA,0,NA,1500,248000,1563,254068,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",23,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"927","","iti_outcome_learning","","html-keyboard-response",926,1206974,"0.0-4.0-3.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",1,NA,"",NA,1205958,0,"",NA,NA,NA,NA,1000,249500,1016,255631,1000,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"928","","show_chosen_item","","html-keyboard-response",927,1208492,"0.0-4.0-4.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",2,NA,"",NA,1206974,0,"",1000,NA,NA,NA,1500,250500,1518,256647,NA,NA,NA,NA,"","",NA,NA,"","","",1,NA,"","","2000",NA,NA,NA,"","","","",NA,NA,NA,NA,"prac2","no-gain",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"929","","isi_outcome_learning","","html-keyboard-response",928,1209512,"0.0-4.0-4.0-1.0",33,21859,"Female",NA,"","",NA,NA,"",2,NA,"",NA,1208492,0,"",NA,NA,NA,NA,1000,252000,1020,258165,1000,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"930","","show_reward","","html-keyboard-response",929,1211211,"0.0-4.0-4.0-2.0",33,21859,"Female","78","","",NA,"68","gain",2,NA,"",NA,1209512,0,"",NA,NA,0,NA,1500,253000,1699,259185,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",78,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"931","","iti_outcome_learning","","html-keyboard-response",930,1213253,"0.0-4.0-4.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",2,NA,"",NA,1211211,0,"",NA,NA,NA,NA,2000,254000,2042,260884,2000,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"932","","show_chosen_item","","html-keyboard-response",931,1214804,"0.0-4.0-5.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",3,NA,"",NA,1213253,0,"",2000,NA,NA,NA,1500,256000,1551,262926,NA,NA,NA,NA,"","",NA,NA,"","","",1,NA,"","","1000",NA,NA,NA,"","","","",NA,NA,NA,NA,"prac1","gain",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"933","","isi_outcome_learning","","html-keyboard-response",932,1216832,"0.0-4.0-5.0-1.0",33,21859,"Female",NA,"","",NA,NA,"",3,NA,"",NA,1214804,0,"",NA,NA,NA,NA,2000,257500,2028,264477,2000,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"934","","show_reward","","html-keyboard-response",933,1218518,"0.0-4.0-5.0-2.0",33,21859,"Female",NA,"","",NA,NA,"no_response",3,NA,"",NA,1216832,0,"",NA,NA,1,NA,1500,259500,1686,266505,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"935","","iti_outcome_learning","","html-keyboard-response",934,1219537,"0.0-4.0-5.0-3.0",33,21859,"Female",NA,"","",NA,NA,"",3,NA,"",NA,1218518,0,"",NA,NA,NA,NA,1000,261500,1019,268191,1000,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"936","","show_chosen_item","","html-keyboard-response",935,1221309,"0.0-4.0-5.1-0.1",33,21859,"Female",NA,"","",NA,NA,"",3,NA,"",NA,1219537,0,"",2000,NA,NA,NA,1500,262500,1772,269210,NA,NA,NA,NA,"","",NA,NA,"","","",1,NA,"","","1000",NA,NA,NA,"","","","",NA,NA,NA,NA,"prac1","gain",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"937","","isi_outcome_learning","","html-keyboard-response",936,1223439,"0.0-4.0-5.1-1.1",33,21859,"Female",NA,"","",NA,NA,"",3,NA,"",NA,1221309,0,"",NA,NA,NA,NA,2000,264000,2130,270982,2000,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"938","","show_reward","","html-keyboard-response",937,1224965,"0.0-4.0-5.1-2.1",33,21859,"Female","6","","",NA,"68","gain",3,NA,"",NA,1223439,0,"",NA,NA,0,NA,1500,266000,1526,273112,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",6,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"939","","iti_outcome_learning","","html-keyboard-response",938,1225981,"0.0-4.0-5.1-3.1",33,21859,"Female",NA,"","",NA,NA,"",3,NA,"",NA,1224965,0,"",NA,NA,NA,NA,1000,268000,1016,274638,1000,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"940","","practice_over","","html-keyboard-response",939,1226346,"0.0-4.0-5.1-4.1-0.1",33,21859,"Female","354","","",NA,"68","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"941","","start_run","","html-keyboard-response",940,1228339,"0.0-4.0-5.1-4.1-1.1",33,21859,"Female","1983","","",NA,"84","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","","",NA,NA,"","","",NA,NA,NA,"","","","",NA,NA,NA,NA,"","",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
"942","","show_chosen_item","","html-keyboard-response",941,1229850,"0.0-4.0-6.0-0.0",33,21859,"Female",NA,"","",NA,NA,"",4,NA,"",NA,1228339,1,"",1300,NA,NA,NA,1500,0,1511,0,NA,NA,NA,NA,"","",NA,NA,"","","",0,NA,"","","1100",NA,NA,NA,"","","","",NA,NA,NA,24,"K","gain",NA,NA,"",NA,"","",NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"","","",NA,NA,NA
