"","PID","time_elapsed","index","block","rt","chosen_trial","gain_left","left_chosen","higher_outcome_chosen","chosen_obj","unchosen_obj","stimulus_left","stimulus_right","rating_left","rating_right","painting_left","painting_right","stimulus_left_deliberation_ind","stimulus_right_deliberation_ind"
"19334","iDB50",3492505,24,1,1.331,0,1,0,0,39,45,45,39,54,45,"sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",35,24
"19337","iDB50",3494967,25,1,0.922,0,0,1,0,33,23,33,23,52,66,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg",32,27
"19340","iDB50",3497698,26,1,1.191,1,1,1,1,14,6,14,6,64,66,"freddy-kearney-o-ioeoATbIM-unsplash.jpg","ben-o-bro-C5XyLljkMrY-unsplash.jpg",35,26
"19343","iDB50",3500123,27,1,0.886,1,1,1,1,30,10,30,10,73,64,"matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","charles-etoroma-95UF6LXe-Lo-unsplash.jpg",34,28
"19346","iDB50",3502705,28,1,1.044,1,0,0,1,43,17,17,43,52,68,"gleb-lukomets-paBzWCPN23k-unsplash.jpg","raamin-ka-0qJBEzudn5E-unsplash.jpg",31,25
"19349","iDB50",3504863,29,1,0.62,1,1,1,1,14,10,14,10,64,64,"freddy-kearney-o-ioeoATbIM-unsplash.jpg","charles-etoroma-95UF6LXe-Lo-unsplash.jpg",35,28
"19352","iDB50",3507635,30,1,1.231,1,1,1,1,11,35,11,35,75,68,"christian-ferrer-8vT-DgHZDG4-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",30,33
"19355","iDB50",3510661,31,1,1.488,0,0,1,0,28,23,28,23,61,66,"justin-chen-J7Cf1Gch49E-unsplash.jpg","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg",33,27
"19358","iDB50",3513773,32,1,1.567,1,0,0,1,42,35,35,42,68,39,"oliver-ragfelt-khV4fTy6-D8-unsplash.jpg","prince-akachi-l3IHXOdMyHQ-unsplash.jpg",33,27
"19361","iDB50",3517136,33,1,1.817,0,1,0,0,38,22,22,38,40,59,"jessica-radanavong-mrYkTuAesKE-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",29,26
"19364","iDB50",3520616,34,1,1.939,0,1,1,1,48,26,48,26,37,71,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg",25,31
"19367","iDB50",3523607,35,1,1.451,0,1,0,0,38,49,49,38,59,59,"vicky-hladynets-_gDoyVv5F4c-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",30,26
"19370","iDB50",3526171,36,1,0.891,1,1,1,1,42,47,42,47,39,37,"prince-akachi-l3IHXOdMyHQ-unsplash.jpg","tyler-nix-ZGa9d1a_4tA-unsplash.jpg",27,24
"19373","iDB50",3528620,37,1,0.908,0,0,1,0,28,22,28,22,61,40,"justin-chen-J7Cf1Gch49E-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg",33,29
"19376","iDB50",3531214,38,1,1.053,0,1,0,0,38,45,45,38,54,59,"sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",35,26
"19379","iDB50",3534211,39,1,1.455,1,0,0,1,11,41,41,11,73,75,"prince-akachi-i2hoD-C2RUA-unsplash.jpg","christian-ferrer-8vT-DgHZDG4-unsplash.jpg",32,30
"19382","iDB50",3536998,40,1,1.244,1,0,0,1,11,6,6,11,66,75,"ben-o-bro-C5XyLljkMrY-unsplash.jpg","christian-ferrer-8vT-DgHZDG4-unsplash.jpg",26,30
"19385","iDB50",3539655,41,1,1.118,0,1,0,0,33,49,49,33,59,52,"vicky-hladynets-_gDoyVv5F4c-unsplash.jpg","olena-sergienko-0TSd6uCKTKc-unsplash.jpg",30,32
"19388","iDB50",3542619,42,1,1.426,0,0,1,0,33,48,33,48,52,37,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg",32,25
"19391","iDB50",3545166,43,1,1.004,1,0,0,1,40,35,35,40,68,65,"oliver-ragfelt-khV4fTy6-D8-unsplash.jpg","prince-akachi-4Yv84VgQkRM-unsplash.jpg",33,29
"19394","iDB50",3548794,44,1,2.086,1,1,1,1,30,35,30,35,73,68,"matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",34,33
"19397","iDB50",3551953,45,1,1.631,0,0,0,1,48,38,38,48,59,37,"petr-sevcovic-HzDF-rxlSeM-unsplash.jpg","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg",26,25
"19400","iDB50",3554549,46,1,1.061,0,1,0,0,34,49,49,34,59,70,"vicky-hladynets-_gDoyVv5F4c-unsplash.jpg","oliver-johnson-1TUIcKob7Zs-unsplash.jpg",30,28
"19403","iDB50",3557463,47,1,1.365,0,0,1,0,33,45,33,45,52,54,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg",32,35
"19406","iDB50",3560310,48,1,1.31,1,1,1,1,43,41,43,41,68,73,"raamin-ka-0qJBEzudn5E-unsplash.jpg","prince-akachi-i2hoD-C2RUA-unsplash.jpg",25,32
"19409","iDB50",3562952,49,1,1.1,0,0,1,0,26,27,26,27,71,68,"juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg","jurica-koletic-7YVZYZeITc8-unsplash.jpg",31,34
"19412","iDB50",3565884,50,1,1.395,1,0,0,1,30,47,47,30,37,73,"tyler-nix-ZGa9d1a_4tA-unsplash.jpg","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg",24,34
"19415","iDB50",3568252,51,1,0.819,1,0,0,1,40,47,47,40,37,65,"tyler-nix-ZGa9d1a_4tA-unsplash.jpg","prince-akachi-4Yv84VgQkRM-unsplash.jpg",24,29
"19418","iDB50",3570973,52,1,1.186,0,1,0,0,34,23,23,34,66,70,"joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","oliver-johnson-1TUIcKob7Zs-unsplash.jpg",27,28
"19421","iDB50",3573444,53,1,0.938,1,0,0,1,43,10,10,43,64,68,"charles-etoroma-95UF6LXe-Lo-unsplash.jpg","raamin-ka-0qJBEzudn5E-unsplash.jpg",28,25
"19424","iDB50",3576107,54,1,1.12,1,1,1,1,14,41,14,41,64,73,"freddy-kearney-o-ioeoATbIM-unsplash.jpg","prince-akachi-i2hoD-C2RUA-unsplash.jpg",35,32
"19427","iDB50",3578345,55,1,0.696,1,0,0,1,42,17,17,42,52,39,"gleb-lukomets-paBzWCPN23k-unsplash.jpg","prince-akachi-l3IHXOdMyHQ-unsplash.jpg",31,27
"19430","iDB50",3580703,56,1,0.822,1,1,1,1,14,47,14,47,64,37,"freddy-kearney-o-ioeoATbIM-unsplash.jpg","tyler-nix-ZGa9d1a_4tA-unsplash.jpg",35,24
"19433","iDB50",3582938,57,1,0.695,1,0,0,1,40,17,17,40,52,65,"gleb-lukomets-paBzWCPN23k-unsplash.jpg","prince-akachi-4Yv84VgQkRM-unsplash.jpg",31,29
"19436","iDB50",3585569,58,1,1.089,0,0,1,0,28,27,28,27,61,68,"justin-chen-J7Cf1Gch49E-unsplash.jpg","jurica-koletic-7YVZYZeITc8-unsplash.jpg",33,34
"19439","iDB50",3588093,59,1,0.992,0,1,0,0,28,45,45,28,54,61,"sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","justin-chen-J7Cf1Gch49E-unsplash.jpg",35,33
"19442","iDB50",3590790,60,1,1.171,0,1,0,0,39,27,27,39,68,45,"jurica-koletic-7YVZYZeITc8-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",34,24
"19445","iDB50",3593445,61,1,1.116,0,1,0,0,38,27,27,38,68,59,"jurica-koletic-7YVZYZeITc8-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",34,26
"19448","iDB50",3595926,62,1,0.958,0,0,1,0,26,23,26,23,71,66,"juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg",31,27
"19451","iDB50",3598672,63,1,1.203,0,1,1,1,48,39,48,39,37,45,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",25,24
"19454","iDB50",3600842,64,1,0.625,1,1,1,1,42,6,42,6,39,66,"prince-akachi-l3IHXOdMyHQ-unsplash.jpg","ben-o-bro-C5XyLljkMrY-unsplash.jpg",27,26
"19457","iDB50",3603970,65,1,1.586,0,0,0,1,48,28,28,48,61,37,"justin-chen-J7Cf1Gch49E-unsplash.jpg","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg",33,25
"19460","iDB50",3606520,66,1,1.022,1,1,1,1,14,35,14,35,64,68,"freddy-kearney-o-ioeoATbIM-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",35,33
"19463","iDB50",3609042,67,1,0.978,0,0,1,0,34,27,34,27,70,68,"oliver-johnson-1TUIcKob7Zs-unsplash.jpg","jurica-koletic-7YVZYZeITc8-unsplash.jpg",28,34
"19466","iDB50",3612661,68,1,2.078,0,1,1,1,48,34,48,34,37,70,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","oliver-johnson-1TUIcKob7Zs-unsplash.jpg",25,28
"19469","iDB50",3615238,69,1,1.038,0,0,1,0,34,22,34,22,70,40,"oliver-johnson-1TUIcKob7Zs-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg",28,29
"19472","iDB50",3617552,70,1,0.788,1,0,0,1,30,6,6,30,66,73,"ben-o-bro-C5XyLljkMrY-unsplash.jpg","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg",26,34
"19475","iDB50",3619942,71,1,0.856,1,0,0,1,14,17,17,14,52,64,"gleb-lukomets-paBzWCPN23k-unsplash.jpg","freddy-kearney-o-ioeoATbIM-unsplash.jpg",31,35
"19479","iDB50",3625412,72,2,1.069,0,0,1,0,28,23,28,23,61,66,"justin-chen-J7Cf1Gch49E-unsplash.jpg","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg",33,27
"19482","iDB50",3627574,73,2,0.623,1,0,0,1,14,6,6,14,66,64,"ben-o-bro-C5XyLljkMrY-unsplash.jpg","freddy-kearney-o-ioeoATbIM-unsplash.jpg",26,35
"19485","iDB50",3630025,74,2,0.912,0,1,0,0,39,23,23,39,66,45,"joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",27,24
"19488","iDB50",3632216,75,2,0.648,1,1,1,1,40,35,40,35,65,68,"prince-akachi-4Yv84VgQkRM-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",29,33
"19491","iDB50",3634533,76,2,0.772,1,1,1,1,40,17,40,17,65,52,"prince-akachi-4Yv84VgQkRM-unsplash.jpg","gleb-lukomets-paBzWCPN23k-unsplash.jpg",29,31
"19494","iDB50",3636637,77,2,0.562,1,0,0,1,40,10,10,40,64,65,"charles-etoroma-95UF6LXe-Lo-unsplash.jpg","prince-akachi-4Yv84VgQkRM-unsplash.jpg",28,29
"19497","iDB50",3639121,78,2,0.946,0,0,1,0,39,45,39,45,45,54,"philip-martin-5aGUyCW_PJw-unsplash.jpg","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg",24,35
"19500","iDB50",3641707,79,2,1.044,0,1,0,0,34,23,23,34,66,70,"joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","oliver-johnson-1TUIcKob7Zs-unsplash.jpg",27,28
"19503","iDB50",3644100,80,2,0.852,1,0,0,1,40,47,47,40,37,65,"tyler-nix-ZGa9d1a_4tA-unsplash.jpg","prince-akachi-4Yv84VgQkRM-unsplash.jpg",24,29
"19506","iDB50",3646717,81,2,0.937,1,0,0,1,43,6,6,43,66,68,"ben-o-bro-C5XyLljkMrY-unsplash.jpg","raamin-ka-0qJBEzudn5E-unsplash.jpg",26,25
"19509","iDB50",3649526,82,2,1.266,1,1,1,1,30,41,30,41,73,73,"matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","prince-akachi-i2hoD-C2RUA-unsplash.jpg",34,32
"19512","iDB50",3653562,83,2,NA,1,1,NA,NA,NA,NA,43,41,68,73,"raamin-ka-0qJBEzudn5E-unsplash.jpg","prince-akachi-i2hoD-C2RUA-unsplash.jpg",25,32
"19515","iDB50",3656866,84,2,0.763,0,0,1,0,33,22,33,22,52,40,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg",32,29
"19518","iDB50",3658968,85,2,0.565,1,0,0,1,42,35,35,42,68,39,"oliver-ragfelt-khV4fTy6-D8-unsplash.jpg","prince-akachi-l3IHXOdMyHQ-unsplash.jpg",33,27
"19521","iDB50",3661154,86,2,0.646,1,1,1,1,42,10,42,10,39,64,"prince-akachi-l3IHXOdMyHQ-unsplash.jpg","charles-etoroma-95UF6LXe-Lo-unsplash.jpg",27,28
"19524","iDB50",3663394,87,2,0.702,0,1,0,0,26,22,22,26,40,71,"jessica-radanavong-mrYkTuAesKE-unsplash.jpg","juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg",29,31
"19527","iDB50",3665515,88,2,0.582,0,1,0,0,26,45,45,26,54,71,"sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg",35,31
"19530","iDB50",3667767,89,2,0.713,0,0,1,0,39,49,39,49,45,59,"philip-martin-5aGUyCW_PJw-unsplash.jpg","vicky-hladynets-_gDoyVv5F4c-unsplash.jpg",24,30
"19533","iDB50",3669999,90,2,0.692,1,1,1,1,30,35,30,35,73,68,"matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",34,33
"19536","iDB50",3672298,91,2,0.757,0,0,1,0,34,49,34,49,70,59,"oliver-johnson-1TUIcKob7Zs-unsplash.jpg","vicky-hladynets-_gDoyVv5F4c-unsplash.jpg",28,30
"19539","iDB50",3674423,92,2,0.588,1,1,1,1,14,10,14,10,64,64,"freddy-kearney-o-ioeoATbIM-unsplash.jpg","charles-etoroma-95UF6LXe-Lo-unsplash.jpg",35,28
"19542","iDB50",3676888,93,2,0.921,0,1,1,1,48,39,48,39,37,45,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",25,24
"19545","iDB50",3679120,94,2,0.677,1,0,0,1,30,47,47,30,37,73,"tyler-nix-ZGa9d1a_4tA-unsplash.jpg","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg",24,34
"19548","iDB50",3681392,95,2,0.734,1,0,0,1,42,47,47,42,37,39,"tyler-nix-ZGa9d1a_4tA-unsplash.jpg","prince-akachi-l3IHXOdMyHQ-unsplash.jpg",24,27
"19551","iDB50",3683724,96,2,0.789,0,0,1,0,26,49,26,49,71,59,"juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg","vicky-hladynets-_gDoyVv5F4c-unsplash.jpg",31,30
"19554","iDB50",3685848,97,2,0.599,1,0,0,1,43,10,10,43,64,68,"charles-etoroma-95UF6LXe-Lo-unsplash.jpg","raamin-ka-0qJBEzudn5E-unsplash.jpg",28,25
"19557","iDB50",3688050,98,2,0.66,0,1,0,0,39,22,22,39,40,45,"jessica-radanavong-mrYkTuAesKE-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",29,24
"19560","iDB50",3690224,99,2,0.63,0,0,1,0,28,45,28,45,61,54,"justin-chen-J7Cf1Gch49E-unsplash.jpg","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg",33,35
"19563","iDB50",3692993,100,2,1.24,0,0,1,0,33,45,33,45,52,54,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg",32,35
"19566","iDB50",3696035,101,2,1.501,0,1,0,0,38,23,23,38,66,59,"joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",27,26
"19569","iDB50",3699111,102,2,1.542,0,0,1,0,33,27,33,27,52,68,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg","jurica-koletic-7YVZYZeITc8-unsplash.jpg",32,34
"19572","iDB50",3701797,103,2,1.139,1,1,1,1,14,17,14,17,64,52,"freddy-kearney-o-ioeoATbIM-unsplash.jpg","gleb-lukomets-paBzWCPN23k-unsplash.jpg",35,31
"19575","iDB50",3704118,104,2,0.785,1,1,1,1,42,41,42,41,39,73,"prince-akachi-l3IHXOdMyHQ-unsplash.jpg","prince-akachi-i2hoD-C2RUA-unsplash.jpg",27,32
"19578","iDB50",3706411,105,2,0.759,1,0,0,1,43,17,17,43,52,68,"gleb-lukomets-paBzWCPN23k-unsplash.jpg","raamin-ka-0qJBEzudn5E-unsplash.jpg",31,25
"19581","iDB50",3708620,106,2,0.668,0,0,1,0,26,27,26,27,71,68,"juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg","jurica-koletic-7YVZYZeITc8-unsplash.jpg",31,34
"19584","iDB50",3710958,107,2,0.792,0,1,0,0,26,23,23,26,66,71,"joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg",27,31
"19587","iDB50",3713262,108,2,0.767,1,1,1,1,43,35,43,35,68,68,"raamin-ka-0qJBEzudn5E-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",25,33
"19590","iDB50",3715611,109,2,0.804,0,1,0,0,38,49,49,38,59,59,"vicky-hladynets-_gDoyVv5F4c-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",30,26
"19593","iDB50",3718154,110,2,0.994,0,1,0,0,33,23,23,33,66,52,"joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","olena-sergienko-0TSd6uCKTKc-unsplash.jpg",27,32
"19596","iDB50",3720691,111,2,1.001,0,1,0,0,38,27,27,38,68,59,"jurica-koletic-7YVZYZeITc8-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",34,26
"19599","iDB50",3723165,112,2,0.934,1,0,0,1,14,47,47,14,37,64,"tyler-nix-ZGa9d1a_4tA-unsplash.jpg","freddy-kearney-o-ioeoATbIM-unsplash.jpg",24,35
"19602","iDB50",3726547,113,2,1.821,1,0,1,0,41,40,41,40,73,65,"prince-akachi-i2hoD-C2RUA-unsplash.jpg","prince-akachi-4Yv84VgQkRM-unsplash.jpg",32,29
"19605","iDB50",3728973,114,2,0.886,1,0,0,1,30,6,6,30,66,73,"ben-o-bro-C5XyLljkMrY-unsplash.jpg","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg",26,34
"19608","iDB50",3731241,115,2,0.73,0,0,1,0,34,45,34,45,70,54,"oliver-johnson-1TUIcKob7Zs-unsplash.jpg","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg",28,35
"19611","iDB50",3735010,116,2,2.229,1,0,0,1,11,6,6,11,66,75,"ben-o-bro-C5XyLljkMrY-unsplash.jpg","christian-ferrer-8vT-DgHZDG4-unsplash.jpg",26,30
"19614","iDB50",3737690,117,2,1.137,0,1,0,0,26,48,48,26,37,71,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg",25,31
"19617","iDB50",3740581,118,2,1.349,0,1,0,0,33,48,48,33,37,52,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","olena-sergienko-0TSd6uCKTKc-unsplash.jpg",25,32
"19620","iDB50",3742756,119,2,0.638,1,1,1,1,30,10,30,10,73,64,"matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","charles-etoroma-95UF6LXe-Lo-unsplash.jpg",34,28
"19623","iDB50",3745546,120,2,1.25,1,1,1,1,11,10,11,10,75,64,"christian-ferrer-8vT-DgHZDG4-unsplash.jpg","charles-etoroma-95UF6LXe-Lo-unsplash.jpg",30,28
"19626","iDB50",3747892,121,2,0.809,0,0,1,0,34,22,34,22,70,40,"oliver-johnson-1TUIcKob7Zs-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg",28,29
"19629","iDB50",3750320,122,2,0.889,0,1,0,0,34,27,27,34,68,70,"jurica-koletic-7YVZYZeITc8-unsplash.jpg","oliver-johnson-1TUIcKob7Zs-unsplash.jpg",34,28
"19632","iDB50",3752797,123,2,0.933,1,0,0,1,11,35,35,11,68,75,"oliver-ragfelt-khV4fTy6-D8-unsplash.jpg","christian-ferrer-8vT-DgHZDG4-unsplash.jpg",33,30
"19635","iDB50",3755257,124,2,0.925,0,0,1,0,28,27,28,27,61,68,"justin-chen-J7Cf1Gch49E-unsplash.jpg","jurica-koletic-7YVZYZeITc8-unsplash.jpg",33,34
"19638","iDB50",3757802,125,2,1.003,0,0,1,0,38,22,38,22,59,40,"petr-sevcovic-HzDF-rxlSeM-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg",26,29
"19641","iDB50",3760194,126,2,0.842,1,0,0,1,11,17,17,11,52,75,"gleb-lukomets-paBzWCPN23k-unsplash.jpg","christian-ferrer-8vT-DgHZDG4-unsplash.jpg",31,30
"19644","iDB50",3762688,127,2,0.96,1,1,1,1,43,47,43,47,68,37,"raamin-ka-0qJBEzudn5E-unsplash.jpg","tyler-nix-ZGa9d1a_4tA-unsplash.jpg",25,24
"19647","iDB50",3764939,128,2,0.709,0,1,0,0,39,27,27,39,68,45,"jurica-koletic-7YVZYZeITc8-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",34,24
"19650","iDB50",3767266,129,2,0.643,1,0,0,1,42,17,17,42,52,39,"gleb-lukomets-paBzWCPN23k-unsplash.jpg","prince-akachi-l3IHXOdMyHQ-unsplash.jpg",31,27
"19653","iDB50",3769387,130,2,0.582,1,0,0,1,11,47,47,11,37,75,"tyler-nix-ZGa9d1a_4tA-unsplash.jpg","christian-ferrer-8vT-DgHZDG4-unsplash.jpg",24,30
"19656","iDB50",3771637,131,2,0.715,1,1,1,1,14,35,14,35,64,68,"freddy-kearney-o-ioeoATbIM-unsplash.jpg","oliver-ragfelt-khV4fTy6-D8-unsplash.jpg",35,33
"19659","iDB50",3774088,132,2,0.916,0,0,1,0,33,49,33,49,52,59,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg","vicky-hladynets-_gDoyVv5F4c-unsplash.jpg",32,30
"19662","iDB50",3776667,133,2,1.037,1,1,1,1,30,17,30,17,73,52,"matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","gleb-lukomets-paBzWCPN23k-unsplash.jpg",34,31
"19665","iDB50",3778824,134,2,0.618,1,0,0,1,11,41,41,11,73,75,"prince-akachi-i2hoD-C2RUA-unsplash.jpg","christian-ferrer-8vT-DgHZDG4-unsplash.jpg",32,30
"19668","iDB50",3781470,135,2,1.115,1,1,0,0,41,14,14,41,64,73,"freddy-kearney-o-ioeoATbIM-unsplash.jpg","prince-akachi-i2hoD-C2RUA-unsplash.jpg",35,32
"19671","iDB50",3784096,136,2,1.09,0,1,0,0,38,48,48,38,37,59,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",25,26
"19674","iDB50",3786610,137,2,0.981,0,0,1,0,28,49,28,49,61,59,"justin-chen-J7Cf1Gch49E-unsplash.jpg","vicky-hladynets-_gDoyVv5F4c-unsplash.jpg",33,30
"19677","iDB50",3789463,138,2,1.312,0,1,0,0,38,45,45,38,54,59,"sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",35,26
"19680","iDB50",3791703,139,2,0.701,0,0,1,0,28,22,28,22,61,40,"justin-chen-J7Cf1Gch49E-unsplash.jpg","jessica-radanavong-mrYkTuAesKE-unsplash.jpg",33,29
"19683","iDB50",3793992,140,2,0.747,1,1,1,1,42,6,42,6,39,66,"prince-akachi-l3IHXOdMyHQ-unsplash.jpg","ben-o-bro-C5XyLljkMrY-unsplash.jpg",27,26
"19686","iDB50",3796735,141,2,1.2,1,1,1,1,40,6,40,6,65,66,"prince-akachi-4Yv84VgQkRM-unsplash.jpg","ben-o-bro-C5XyLljkMrY-unsplash.jpg",29,26
"19689","iDB50",3800118,142,2,1.842,0,1,0,0,34,48,48,34,37,70,"velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","oliver-johnson-1TUIcKob7Zs-unsplash.jpg",25,28
"19692","iDB50",3803162,143,2,1.5,0,0,0,1,48,28,28,48,61,37,"justin-chen-J7Cf1Gch49E-unsplash.jpg","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg",33,25
"19696","iDB50",3821564,144,3,0.748,1,0,0,1,30,17,17,30,52,73,"gleb-lukomets-paBzWCPN23k-unsplash.jpg","matheus-ferrero-pg_WCHWSdT8-unsplash.jpg",31,34
"19699","iDB50",3823735,145,3,0.632,0,0,1,0,34,45,34,45,70,54,"oliver-johnson-1TUIcKob7Zs-unsplash.jpg","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg",28,35
"19702","iDB50",3825935,146,3,0.649,1,0,0,1,42,35,35,42,68,39,"oliver-ragfelt-khV4fTy6-D8-unsplash.jpg","prince-akachi-l3IHXOdMyHQ-unsplash.jpg",33,27
"19705","iDB50",3828728,147,3,1.111,0,0,1,0,39,45,39,45,45,54,"philip-martin-5aGUyCW_PJw-unsplash.jpg","sarah-noltner-pL5ZzPp1zqg-unsplash.jpg",24,35
"19708","iDB50",3831089,148,3,0.816,0,1,0,0,39,22,22,39,40,45,"jessica-radanavong-mrYkTuAesKE-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",29,24
"19711","iDB50",3833220,149,3,0.587,1,1,1,1,42,17,42,17,39,52,"prince-akachi-l3IHXOdMyHQ-unsplash.jpg","gleb-lukomets-paBzWCPN23k-unsplash.jpg",27,31
"19714","iDB50",3835573,150,3,0.805,0,0,1,0,28,48,28,48,61,37,"justin-chen-J7Cf1Gch49E-unsplash.jpg","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg",33,25
"19717","iDB50",3837916,151,3,0.797,0,0,1,0,33,48,33,48,52,37,"olena-sergienko-0TSd6uCKTKc-unsplash.jpg","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg",32,25
"19720","iDB50",3840530,152,3,1.067,0,1,0,0,38,23,23,38,66,59,"joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg",27,26
"19723","iDB50",3843196,153,3,1.123,1,1,1,1,43,10,43,10,68,64,"raamin-ka-0qJBEzudn5E-unsplash.jpg","charles-etoroma-95UF6LXe-Lo-unsplash.jpg",25,28
"19726","iDB50",3845378,154,3,0.641,1,1,1,1,30,10,30,10,73,64,"matheus-ferrero-pg_WCHWSdT8-unsplash.jpg","charles-etoroma-95UF6LXe-Lo-unsplash.jpg",34,28
"19729","iDB50",3847818,155,3,0.896,0,1,0,0,39,23,23,39,66,45,"joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","philip-martin-5aGUyCW_PJw-unsplash.jpg",27,24
"19732","iDB50",3850427,156,3,1.066,0,1,0,0,26,45,45,26,54,71,"sarah-noltner-pL5ZzPp1zqg-unsplash.jpg","juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg",35,31
